droplet,t,x,v,t_int_exp
1,5.15,4.68404297703683,53.03484303284769,
1,5.152,4.790153565043863,53.026093441966125,
1,5.154,4.894311542306155,53.02291303250681,
1,5.156,5.002457183466895,53.02501175277065,
1,5.158,5.107809749472481,53.02832313911765,
1,5.16,5.215161760034057,53.032972786238886,
1,5.162,5.321559792078227,53.03767828623836,
1,5.164,5.425847373986833,53.043728637429766,
1,5.166,5.53262035887261,53.0530588613447,
1,5.168,5.636501838545946,53.064003940755306,
1,5.17,5.746346265359209,53.076232617368646,
1,5.172,5.850890876587366,53.08492069136024,
1,5.174,5.957014363679107,53.09262648104741,
1,5.176,6.064844395300317,53.098658211178986,
1,5.178,6.1678343370391735,53.1022018069722,
1,5.18,6.277398517766641,53.105709853938016,
1,5.182,6.3823671059878615,53.105204140190644,
1,5.184,6.489227891480309,53.10341074740298,
1,5.186,6.597088837383692,53.10057524140399,
1,5.188,6.699418458828402,53.09824855016713,
1,5.19,6.807345766676277,53.101301343474525,
1,5.192,6.910638986579881,53.10687278151829,
1,5.194,7.019671975729995,53.115548423639744,
1,5.196,7.126306697952771,53.12207514548714,
1,5.198,7.231211118044336,53.126802462424,
1,5.2,7.33909447704244,53.130860463544664,
1,5.202,7.444010573851458,53.132683054807316,
1,5.204,7.551263158475133,53.133944535902295,
1,5.206,7.657372709360054,53.133623422612466,
1,5.208,7.762931210540442,53.1326662008906,
1,5.21,7.8708661758801215,53.13170305849203,
1,5.212,7.973693967690957,53.12995363632542,
1,5.214,8.083314919296223,53.12997759363398,
1,5.216,8.189527688981002,53.12747166563778,
1,5.218,8.294874295769622,53.12485567096348,
1,5.22,8.401395610526507,53.12446389277954,
1,5.222,8.505859641032226,53.126822793158276,
1,5.224,8.61272386861608,53.1330041808234,
1,5.226,8.719028166890547,53.14050290560809,
1,5.228,8.826194973452246,53.14800841325644,
1,5.23,8.933372611193441,53.15425781007311,
1,5.232,9.037880564377604,53.159729132459546,
1,5.234,9.144819761406572,53.16663806006668,
1,5.236,9.251305055186862,53.173578698729365,
1,5.238,9.357884569297584,53.1803558936112,
1,5.24,9.464230742167572,53.1870506775158,
1,5.242,9.570121697942993,53.19418252518056,
1,5.244,9.676797906206156,53.20221437817812,
1,5.246,9.783204217564949,53.210614891299734,
1,5.248,9.88989681713369,53.21939587044665,
1,5.25,9.996056603650564,53.22853911829567,
1,5.252,10.102188426697326,53.23853507017569,
1,5.254,10.208315830161595,53.24927833659292,
1,5.256,10.315395653056363,53.25997425662039,
1,5.258,10.422660905956503,53.26908426222361,
1,5.26,10.52896913612833,53.276191598562235,
1,5.262,10.635277912612684,53.28233126085698,
1,5.264,10.740827872531565,53.28805199323499,
1,5.266,10.848858671258103,53.29339017304148,
1,5.268,10.956071746663286,53.296328866448015,
1,5.27,11.061588925798112,53.29774063471398,
1,5.272,11.167549685456056,53.29973749701315,
1,5.274,11.275923989387117,53.30227676149238,
1,5.276,11.38189424717283,53.30403580879138,
1,5.278,11.488697845718692,53.30723383187998,
1,5.28,11.594471506554353,53.312812287910866,
1,5.282,11.700352766262135,53.322093360055014,
1,5.284,11.80649286307276,53.33469306081424,
1,5.286,11.914614411298963,53.34870322172878,
1,5.288,12.022187888837395,53.361155987859654,
1,5.29,12.12830554721874,53.37193208097878,
1,5.292,12.234712640866316,53.38261501427412,
1,5.294,12.342049704958752,53.39353531389075,
1,5.296,12.447626544352811,53.404308032197726,
1,5.298,12.554570358118534,53.41564682574868,
1,5.3,12.662515998032216,53.425803178082674,
1,5.302,12.768040139769791,53.433252277247114,
1,5.304,12.876504580731975,53.43865864286318,
1,5.306,12.9830398168588,53.44000082392378,
1,5.308,13.088895597787335,53.43843270972055,
1,5.31,13.197990670427988,53.434417377996084,
1,5.312,13.303142778614417,53.42637727142008,
1,5.314,13.410340444418337,53.4171867642626,
1,5.316,13.517514937663572,53.406318753124964,
1,5.318,13.62311925379726,53.39397283883953,
1,5.32,13.731508926488546,53.38107216930108,
1,5.322,13.835837015074056,53.36617356960945,
1,5.324,13.943653751277443,53.351087465037125,
1,5.326,14.051981384683405,53.332817581566246,
1,5.328,14.156833142319783,53.31059412645682,
1,5.33,14.264703721337588,53.28697400276295,
1,5.332,14.368555588899282,53.260972828851344,
1,5.334,14.478060522583636,53.23420119393706,
1,5.336,14.58622720909526,53.20292874702191,
1,5.338,14.689233315441044,53.169497415366756,
1,5.34,14.797224900102018,53.13977352150993,
1,5.342,14.900723133944371,53.11295430568541,
1,5.344,15.008416581689405,53.0916637130449,
1,5.346,15.113597962730246,53.07307054663094,
1,5.348,15.21932901005823,53.057361193088916,
1,5.35,15.327660579406796,53.042795546045745,
1,5.352,15.431050362531842,53.0268655399039,
1,5.354,15.540788633461046,53.01155122899547,
1,5.356,15.64453011194716,52.9935059407164,
1,5.358,15.751366950380746,52.97681641939804,
1,5.36,15.85716903403978,52.961078610686556,
1,5.362,15.962005612622551,52.94765389267715,
