droplet,t,x,x_rec,x_adv
4,66.46,10.430105145669266,8.928571428571427,11.897031539888681
4,66.462,10.447733088751614,8.928571428571427,11.897031539888681
4,66.464,10.463857886421952,8.951762523191094,11.920222634508347
4,66.466,10.481534529230904,8.97495361781076,11.943413729128014
4,66.468,10.497039995184055,8.998144712430426,11.943413729128014
4,66.47,10.515065340866261,8.998144712430426,11.96660482374768
4,66.472,10.532524284403982,9.021335807050091,11.989795918367346
4,66.474,10.545834795834795,9.044526901669759,11.989795918367346
4,66.476,10.562605395458831,9.044526901669759,12.012987012987011
4,66.478,10.581228675387672,9.067717996289424,12.036178107606679
4,66.48,10.593567112409236,9.09090909090909,12.036178107606679
4,66.482,10.613486803512592,9.114100185528756,12.059369202226344
4,66.484,10.629085537080165,9.114100185528756,12.128942486085343
4,66.486,10.646910598835902,9.137291280148423,12.08256029684601
4,66.488,10.661414480789219,9.160482374768089,12.105751391465676
4,66.49,10.680116307570614,9.160482374768089,12.128942486085343
4,66.492,10.697274237623436,9.183673469387754,12.152133580705009
4,66.494,10.710238168518037,9.20686456400742,12.152133580705009
4,66.496,10.728279678256534,9.230055658627087,12.175324675324674
4,66.498,10.74496950275613,9.230055658627087,12.19851576994434
4,66.5,10.76395700304098,9.253246753246753,12.221706864564007
4,66.502,10.777463414621097,9.276437847866418,12.221706864564007
4,66.504,10.795765738662222,9.276437847866418,12.244897959183673
4,66.506,10.811568624876541,9.299628942486084,12.268089053803338
4,66.508,10.825435848042272,9.322820037105751,12.268089053803338
4,66.51,10.843756911426082,9.346011131725417,12.291280148423004
4,66.512,10.860837711771232,9.346011131725417,12.360853432282003
4,66.514,10.875330655260232,9.369202226345083,12.337662337662337
4,66.516,10.891471188431181,9.392393320964748,12.337662337662337
4,66.518,10.9091650650812,9.392393320964748,12.360853432282003
4,66.52,10.927297058255869,9.415584415584416,12.384044526901668
4,66.522,10.940800669248445,9.438775510204081,12.384044526901668
4,66.524,10.957359075017944,9.438775510204081,12.407235621521336
4,66.526,10.975694402308195,9.461966604823747,12.430426716141001
4,66.528,10.990822767593478,9.485157699443413,12.453617810760667
4,66.53,11.007691903184321,9.508348794063078,12.453617810760667
4,66.532,11.02282777666051,9.508348794063078,12.476808905380333
4,66.534,11.039535706310737,9.531539888682746,12.499999999999998
4,66.536,11.056065281499029,9.554730983302411,12.499999999999998
4,66.538,11.070357448462618,9.554730983302411,12.523191094619666
4,66.54,11.08951829344281,9.577922077922077,12.546382189239331
4,66.542,11.106069708496095,9.601113172541742,12.546382189239331
4,66.544,11.122112560926096,9.601113172541742,12.569573283858997
4,66.546,11.13785764991426,9.62430426716141,12.592764378478662
4,66.548,11.153021744935929,9.647495361781075,12.61595547309833
4,66.55,11.170640244808045,9.670686456400741,12.61595547309833
4,66.552,11.18547823508291,9.670686456400741,12.639146567717995
