droplet,t,x,x_rec,x_adv
1,3.98,8.370166956668712,6.849630996309963,9.824723247232471
1,3.985,8.409988204785126,6.895756457564576,9.870848708487085
1,3.99,8.448864162052189,6.941881918819188,9.89391143911439
1,3.995,8.482980070913845,6.964944649446495,9.940036900369003
1,4.0,8.521790142597643,7.011070110701107,9.986162361623617
1,4.005,8.55932652723722,7.057195571955719,10.009225092250922
1,4.01,8.596359098418922,7.080258302583026,10.055350553505535
1,4.015,8.634573578184412,7.126383763837638,10.078413284132841
1,4.02,8.671586278053109,7.172509225092251,10.124538745387454
1,4.025,8.706379284366815,7.195571955719557,10.170664206642066
1,4.03,8.743693985373875,7.24169741697417,10.193726937269373
1,4.035,8.781097259640173,7.264760147601476,10.239852398523984
1,4.04,8.817210935896961,7.310885608856089,10.262915129151292
1,4.045,8.853115435834919,7.333948339483395,10.309040590405903
1,4.05,8.890480259842816,7.380073800738007,10.355166051660516
1,4.055,8.92830715813573,7.42619926199262,10.378228782287822
1,4.06,8.965683374800717,7.449261992619926,10.424354243542435
1,4.065,8.999789102183575,7.495387453874539,10.447416974169741
1,4.07,9.035720089028395,7.5184501845018445,10.493542435424354
1,4.075,9.072767685594117,7.564575645756458,10.51660516605166
1,4.08,9.10771936292417,7.587638376383763,10.562730627306273
1,4.085,9.14384157040018,7.6337638376383765,10.608856088560886
1,4.09,9.181052121078444,7.679889298892989,10.631918819188192
1,4.095,9.214977895868694,7.702952029520295,10.678044280442805
1,4.1,9.25291602274997,7.749077490774908,10.70110701107011
1,4.105,9.28907864564041,7.772140221402214,10.747232472324724
1,4.11,9.324774497744977,7.818265682656826,10.77029520295203
1,4.115,9.360522809114071,7.841328413284133,10.816420664206642
1,4.12,9.397056885595383,7.887453874538745,10.862546125461254
1,4.125,9.432325571121147,7.910516605166052,10.885608856088561
1,4.13,9.468046620281282,7.956642066420664,10.931734317343173
1,4.135,9.504205066422136,8.002767527675276,10.95479704797048
1,4.14,9.540430025106765,8.025830258302584,11.000922509225092
1,4.145,9.575553665008353,8.071955719557195,11.023985239852399
1,4.15,9.610729945827178,8.095018450184503,11.07011070110701
1,4.155,9.64474133961052,8.141143911439114,11.093173431734318
1,4.16,9.681521277027224,8.164206642066421,11.13929889298893
1,4.165,9.71592080046591,8.210332103321033,11.162361623616237
1,4.17,9.7515553875582,8.23339483394834,11.208487084870848
1,4.175,9.786060687474077,8.279520295202952,11.231549815498155
1,4.18,9.81989512725466,8.302583025830259,11.277675276752767
1,4.185,9.8556277355264,8.34870848708487,11.32380073800738
1,4.19,9.890120969856657,8.371771217712178,11.346863468634686
1,4.195,9.925984472356117,8.41789667896679,11.392988929889299
1,4.2,9.962249051496714,8.440959409594097,11.416051660516604
1,4.205,9.998920328367106,8.487084870848708,11.462177121771218
1,4.21,10.032766712514231,8.533210332103321,11.485239852398523
1,4.215,10.06490790469575,8.556273062730627,11.531365313653136
1,4.22,10.099728461543991,8.60239852398524,11.554428044280442
1,4.225,10.139587401424825,8.625461254612546,11.600553505535055
1,4.23,10.175958204393714,8.671586715867159,11.623616236162361
1,4.235,10.21103285703741,8.694649446494465,11.669741697416974
1,4.24,10.244827486026297,8.740774907749078,11.69280442804428
1,4.245,10.280290498829752,8.763837638376383,11.738929889298893
1,4.25,10.314246395968633,8.809963099630997,11.761992619926199
1,4.255,10.349998539701831,8.833025830258302,11.808118081180812
1,4.26,10.383348430754808,8.879151291512915,11.831180811808117
1,4.265,10.41783956324118,8.902214022140221,11.87730627306273
1,4.27,10.452396004243818,8.948339483394834,11.900369003690036
1,4.275,10.48720530780154,8.97140221402214,11.94649446494465
1,4.28,10.521561290053103,9.017527675276753,11.969557195571955
1,4.285,10.556055092522202,9.040590405904059,12.015682656826568
1,4.29,10.589303589055707,9.063653136531364,12.038745387453874
1,4.295,10.624759546928763,9.109778597785978,12.084870848708487
1,4.3,10.657952078183046,9.132841328413283,12.107933579335793
1,4.305,10.692578249688854,9.178966789667896,12.154059040590406
1,4.31,10.725531398329883,9.202029520295202,12.177121771217712
1,4.315,10.759351757481385,9.22509225092251,12.269372693726938
1,4.32,10.793487519157651,9.27121771217712,12.24630996309963
1,4.325,10.829531287592518,9.317343173431734,12.292435424354244
1,4.33,10.861899801499723,9.34040590405904,12.31549815498155
1,4.335,10.894569886314073,9.386531365313653,12.361623616236162
1,4.34,10.929245373081468,9.409594095940959,12.384686346863468
1,4.345,10.961754267824617,9.455719557195572,12.430811808118081
1,4.35,10.997566491221479,9.478782287822877,12.453874538745387
1,4.355,11.030020662048724,9.52490774907749,12.476937269372694
1,4.36,11.065493256764402,9.547970479704796,12.523062730627306
1,4.365,11.098616316752274,9.59409594095941,12.546125461254613
1,4.37,11.132055023900474,9.617158671586715,12.592250922509225
1,4.375,11.165671242536508,9.640221402214022,12.615313653136532
1,4.38,11.199775665515128,9.686346863468634,12.661439114391143
1,4.385,11.233164823257539,9.709409594095941,12.68450184501845
1,4.39,11.265862221559278,9.755535055350553,12.730627306273062
1,4.395,11.300082118510039,9.77859778597786,12.75369003690037
1,4.4,11.334811558326649,9.824723247232471,12.799815498154981
1,4.405,11.368324602532997,9.847785977859779,12.822878228782288
1,4.41,11.401398297704437,9.89391143911439,12.8690036900369
1,4.415,11.43779488168016,9.916974169741698,12.892066420664207
1,4.42,11.469696664179756,9.96309963099631,12.938191881918819
1,4.425,11.505402188404174,9.986162361623617,12.961254612546126
1,4.43,11.536878250760541,10.009225092250922,13.007380073800737
1,4.435,11.5735264647929,10.055350553505535,13.030442804428045
1,4.44,11.605280755049625,10.078413284132841,13.076568265682656
1,4.445,11.640940420876538,10.124538745387454,13.099630996309964
1,4.45,11.672900118535075,10.14760147601476,13.12269372693727
1,4.455,11.7056876258663,10.193726937269373,13.168819188191883
1,4.46,11.739581282408121,10.216789667896679,13.191881918819188
1,4.465,11.77341641163852,10.262915129151292,13.238007380073801
1,4.47,11.807181297151462,10.285977859778598,13.261070110701107
1,4.475,11.83887846012773,10.33210332103321,13.330258302583026
1,4.48,11.87407476176821,10.355166051660516,13.330258302583026
1,4.485,11.905418639346067,10.378228782287822,13.376383763837639
1,4.49,11.94045938239816,10.424354243542435,13.399446494464945
1,4.495,11.972833365473583,10.447416974169741,13.42250922509225
1,4.5,12.004988874898704,10.493542435424354,13.468634686346864
1,4.505,12.039507365201676,10.51660516605166,13.49169741697417
1,4.51,12.068796903839342,10.539667896678967,13.537822878228782
1,4.515,12.104687353727295,10.585793357933579,13.560885608856088
1,4.52,12.135758765806681,10.608856088560886,13.607011070110701
1,4.525,12.172085082919795,10.654981549815497,13.630073800738007
1,4.53,12.203368842516976,10.678044280442805,13.653136531365314
1,4.535,12.236063941749705,10.724169741697416,13.699261992619926
1,4.54,12.269402017248181,10.747232472324724,13.722324723247233
1,4.545,12.300553883871032,10.793357933579335,13.768450184501845
1,4.55,12.335984222514277,10.816420664206642,13.791512915129152
1,4.555,12.367484069442675,10.862546125461254,13.814575645756458
1,4.56,12.401435813589778,10.885608856088561,13.86070110701107
1,4.565,12.433272864901374,10.908671586715867,13.883763837638377
1,4.57,12.465120053049747,10.95479704797048,13.92988929889299
1,4.575,12.499846012231247,10.977859778597786,13.952952029520295
1,4.58,12.528943241378471,11.000922509225092,13.999077490774908
1,4.585,12.563504396634501,11.047047970479705,14.022140221402214
1,4.59,12.594789974839893,11.07011070110701,14.04520295202952
1,4.595,12.626823376235809,11.116236162361623,14.091328413284133
1,4.6,12.660263002135224,11.13929889298893,14.114391143911439
1,4.605,12.690465228218507,11.162361623616237,14.160516605166052
1,4.61,12.725172354266492,11.208487084870848,14.183579335793358
1,4.615,12.756476253091217,11.231549815498155,14.206642066420665
1,4.62,12.788525490049576,11.277675276752767,14.252767527675276
1,4.625,12.821275884745873,11.300738007380074,14.275830258302584
1,4.63,12.852119530665759,11.32380073800738,14.321955719557195
1,4.635,12.886895581383971,11.369926199261993,14.345018450184503
1,4.64,12.91916062300277,11.392988929889299,14.368081180811808
1,4.645,12.949811987031504,11.439114391143912,14.414206642066421
1,4.65,12.982769247761857,11.462177121771218,14.437269372693727
1,4.655,13.01325209726365,11.485239852398523,14.48339483394834
1,4.66,13.048148149702872,11.531365313653136,14.506457564575646
1,4.665,13.079099743642487,11.554428044280442,14.529520295202952
1,4.67,13.110968314771267,11.600553505535055,14.575645756457565
1,4.675,13.144700983010283,11.623616236162361,14.59870848708487
1,4.68,13.174565969836832,11.646678966789668,14.644833948339484
1,4.685,13.208727476957218,11.69280442804428,14.66789667896679
1,4.69,13.245613062998263,11.69280442804428,14.737084870848708
1,4.695,13.274445308272005,11.738929889298893,14.760147601476014
1,4.7,13.306108819008026,11.761992619926199,14.806273062730627
1,4.705,13.335105788195213,11.808118081180812,14.806273062730627
1,4.71,13.366388165729296,11.854243542435425,14.829335793357933
1,4.715,13.400239938034503,11.87730627306273,14.85239852398524
1,4.72,13.431094311937324,11.900369003690036,14.898523985239851
1,4.725,13.464441661274694,11.94649446494465,14.921586715867159
1,4.73,13.495654476683578,11.969557195571955,14.944649446494465
1,4.735,13.528146577630547,12.015682656826568,14.990774907749078
1,4.74,13.560504572816999,12.038745387453874,15.013837638376383
1,4.745,13.589934320044035,12.061808118081181,15.059963099630997
1,4.75,13.624671861482035,12.107933579335793,15.083025830258302
1,4.755,13.656367649717582,12.1309963099631,15.106088560885608
1,4.76,13.687160853505771,12.177121771217712,15.152214022140221
1,4.765,13.720033179352772,12.200184501845019,15.175276752767527
1,4.77,13.750849909676436,12.223247232472325,15.22140221402214
1,4.775,13.78394678082478,12.269372693726938,15.244464944649446
1,4.78,13.816280936180224,12.292435424354244,15.267527675276753
1,4.785,13.848215569516393,12.338560885608857,15.313653136531364
1,4.79,13.88095929489459,12.361623616236162,15.336715867158672
1,4.795,13.91152387586344,12.384686346863468,15.359778597785978
1,4.8,13.943617114742576,12.430811808118081,15.40590405904059
1,4.805,13.97604796971064,12.453874538745387,15.428966789667896
1,4.81,14.005183655743739,12.476937269372694,15.47509225092251
1,4.815,14.040243450660165,12.523062730627306,15.498154981549815
1,4.82,14.07095279371422,12.546125461254613,15.52121771217712
1,4.825,14.103201667140285,12.592250922509225,15.567343173431734
1,4.83,14.135288218284298,12.615313653136532,15.59040590405904
1,4.835,14.165751239542534,12.638376383763838,15.636531365313653
1,4.84,14.198198999845113,12.68450184501845,15.659594095940959
1,4.845,14.231606684062744,12.707564575645756,15.682656826568266
1,4.85,14.26166286540748,12.730627306273062,15.728782287822877
1,4.855,14.295528225602489,12.776752767527675,15.751845018450185
1,4.86,14.326221688500942,12.799815498154981,15.77490774907749
1,4.865,14.357860958167059,12.845940959409594,15.821033210332104
1,4.87,14.389965644966283,12.8690036900369,15.84409594095941
1,4.875,14.420940046761169,12.892066420664207,15.890221402214022
1,4.88,14.455391088796592,12.938191881918819,15.913284132841328
1,4.885,14.4863851521434,12.961254612546126,15.936346863468634
1,4.89,14.518054071435847,13.007380073800737,15.982472324723247
1,4.895,14.550593788787717,13.030442804428045,16.005535055350553
1,4.9,14.581583752900464,13.05350553505535,16.051660516605168
1,4.905,14.61722969169506,13.099630996309964,16.074723247232473
1,4.91,14.649951422033412,13.12269372693727,16.09778597785978
1,4.915,14.68425319763367,13.168819188191883,16.14391143911439
1,4.92,14.71651589277023,13.191881918819188,16.166974169741696
1,4.925,14.745059441261384,13.214944649446494,16.21309963099631
1,4.93,14.779629996544548,13.261070110701107,16.236162361623617
1,4.935,14.809526104994656,13.284132841328413,16.259225092250922
1,4.94,14.840506318578848,13.330258302583026,16.305350553505534
1,4.945,14.87313412395258,13.353321033210332,16.328413284132843
1,4.95,14.902807307571054,13.376383763837639,16.374538745387454
1,4.955,14.934233540368153,13.42250922509225,16.39760147601476
1,4.96,14.968057558475946,13.445571955719558,16.420664206642066
1,4.965,14.996206528656067,13.468634686346864,16.46678966789668
1,4.97,15.027242134407917,13.514760147601477,16.489852398523986
1,4.975,15.060825973062325,13.537822878228782,16.512915129151292
1,4.98,15.089536960337176,13.560885608856088,16.559040590405903
1,4.985,15.124955363585729,13.607011070110701,16.58210332103321
1,4.99,15.156193463403211,13.630073800738007,16.605166051660518
1,4.995,15.187331744342982,13.67619926199262,16.65129151291513
1,5.0,15.220324904357627,13.699261992619926,16.674354243542435
1,5.005,15.251391453162087,13.722324723247233,16.720479704797047
1,5.01,15.281713438583248,13.768450184501845,16.743542435424356
1,5.015,15.314797220107826,13.791512915129152,16.76660516605166
1,5.02,15.344894809524199,13.814575645756458,16.812730627306273
1,5.025,15.377893847636205,13.86070110701107,16.83579335793358
1,5.03,15.40831361764935,13.883763837638377,16.858856088560884
1,5.035,15.43692495103559,13.92988929889299,16.9049815498155
1,5.04,15.471000730276035,13.952952029520295,16.928044280442805
1,5.045,15.500489600747834,13.976014760147601,16.95110701107011
1,5.05,15.532013711745508,14.022140221402214,16.997232472324722
1,5.055,15.56434309010629,14.04520295202952,17.02029520295203
1,5.06,15.595103065594426,14.068265682656827,17.066420664206642
1,5.065,15.626309970094296,14.114391143911439,17.089483394833948
1,5.07,15.660668012023239,14.137453874538746,17.112546125461254
1,5.075,15.689656989062348,14.183579335793358,17.15867158671587
1,5.08,15.724754566180085,14.206642066420665,17.181734317343174
1,5.085,15.755459767761414,14.22970479704797,17.20479704797048
1,5.09,15.786411130946709,14.275830258302584,17.25092250922509
1,5.095,15.81991383887862,14.29889298892989,17.273985239852397
1,5.1,15.849577003880452,14.321955719557195,17.320110701107012
1,5.105,15.88082673813485,14.368081180811808,17.343173431734318
1,5.11,15.913296390238543,14.391143911439114,17.366236162361623
1,5.115,15.94216220690949,14.414206642066421,17.412361623616235
1,5.12,15.97289608018919,14.460332103321033,17.435424354243544
1,5.125,16.005983610385428,14.48339483394834,17.45848708487085
1,5.13,16.034469055194393,14.506457564575646,17.50461254612546
1,5.135,16.065517320322044,14.552583025830259,17.527675276752767
1,5.14,16.09912426022166,14.575645756457565,17.550738007380073
1,5.145,16.12700253325962,14.59870848708487,17.596863468634687
1,5.15,16.160756385909977,14.644833948339484,17.619926199261993
1,5.155,16.19228629323857,14.66789667896679,17.6429889298893
1,5.16,16.223015434025417,14.690959409594097,17.68911439114391
1,5.165,16.257227994903403,14.737084870848708,17.71217712177122
1,5.17,16.286762289255126,14.760147601476014,17.75830258302583
1,5.175,16.317396944079157,14.783210332103321,17.781365313653136
1,5.18,16.34835134171009,14.829335793357933,17.804428044280442
1,5.185,16.37665269807933,14.85239852398524,17.850553505535053
1,5.19,16.406849891643763,14.898523985239851,17.873616236162363
1,5.195,16.44317751267502,14.921586715867159,17.89667896678967
1,5.2,16.4749596025372,14.944649446494465,17.94280442804428
1,5.205,16.507495873898428,14.990774907749078,17.965867158671585
1,5.21,16.537382918212927,15.013837638376383,17.98892988929889
1,5.215,16.567581031735294,15.036900369003689,18.035055350553506
1,5.22,16.59775506299979,15.083025830258302,18.05811808118081
1,5.225,16.629395263787583,15.106088560885608,18.081180811808117
1,5.23,16.65997003405526,15.129151291512915,18.12730627306273
1,5.235,16.693098292717156,15.175276752767527,18.150369003690038
1,5.24,16.723782512359495,15.198339483394834,18.173431734317344
1,5.245,16.753728431075533,15.22140221402214,18.219557195571955
1,5.25,16.787684824914987,15.267527675276753,18.24261992619926
1,5.255,16.817520535280508,15.290590405904059,18.288745387453876
1,5.26,16.84840782557706,15.336715867158672,18.31180811808118
1,5.265,16.881969147739976,15.359778597785978,18.334870848708487
1,5.27,16.91086113465746,15.382841328413283,18.3809963099631
1,5.275,16.94249113292931,15.428966789667896,18.404059040590404
1,5.28,16.97541330100534,15.452029520295202,18.427121771217713
1,5.285,17.003915780704936,15.47509225092251,18.473247232472325
1,5.29,17.036122824264922,15.52121771217712,18.49630996309963
1,5.295,17.06761811426825,15.544280442804428,18.519372693726936
1,5.3,17.095950394918955,15.567343173431734,18.56549815498155
1,5.305,17.128151932729693,15.59040590405904,18.634686346863468
1,5.31,17.1597256804431,15.636531365313653,18.611623616236162
1,5.315,17.18822589333083,15.659594095940959,18.657749077490774
1,5.32,17.221119871402273,15.705719557195572,18.68081180811808
1,5.325,17.252924195054355,15.728782287822877,18.70387453874539
1,5.33,17.28291510327396,15.751845018450185,18.75
1,5.335,17.316349450018393,15.797970479704796,18.773062730627306
1,5.34,17.346326310255925,15.821033210332104,18.79612546125461
1,5.345,17.375481104239466,15.84409594095941,18.842250922509226
1,5.35,17.408435140128294,15.890221402214022,18.865313653136532
1,5.355,17.43949033331099,15.913284132841328,18.888376383763838
1,5.36,17.469468837846154,15.936346863468634,18.93450184501845
1,5.365,17.502680468090077,15.982472324723247,18.957564575645755
1,5.37,17.53247185894215,16.005535055350553,19.00369003690037
1,5.375,17.562918204706882,16.051660516605168,19.026752767527675
1,5.38,17.595643343555036,16.074723247232473,19.04981549815498
1,5.385,17.62466674763553,16.09778597785978,19.095940959409592
1,5.39,17.65461085566353,16.14391143911439,19.1190036900369
1,5.395,17.687701314174724,16.166974169741696,19.142066420664207
1,5.4,17.71690766896282,16.190036900369005,19.165129151291513
1,5.405,17.747596074406783,16.236162361623617,19.211254612546124
1,5.41,17.779916993095163,16.259225092250922,19.23431734317343
1,5.415,17.809252480338014,16.282287822878228,19.280442804428045
1,5.42,17.839858259891276,16.328413284132843,19.30350553505535
1,5.425,17.87415397275771,16.35147601476015,19.326568265682656
1,5.43,17.902626827293037,16.374538745387454,19.372693726937268
1,5.435,17.934369223052613,16.420664206642066,19.395756457564577
1,5.44,17.96676014676102,16.44372693726937,19.418819188191883
1,5.445,17.995051413449684,16.46678966789668,19.464944649446494
1,5.45,18.02740319828389,16.512915129151292,19.4880073800738
1,5.455,18.05888368714572,16.535977859778598,19.511070110701105
1,5.46,18.087099011858843,16.559040590405903,19.55719557195572
1,5.465,18.118615341493495,16.605166051660518,19.580258302583026
1,5.47,18.151018312971974,16.628228782287824,19.60332103321033
1,5.475,18.179325193183622,16.65129151291513,19.649446494464943
1,5.48,18.21049025726211,16.69741697416974,19.672509225092252
1,5.485,18.24322763459835,16.720479704797047,19.695571955719558
1,5.49,18.271488151086835,16.743542435424356,19.74169741697417
1,5.495,18.302969852946934,16.789667896678967,19.764760147601475
1,5.5,18.33438999195734,16.812730627306273,19.78782287822878
1,5.505,18.363688104723963,16.83579335793358,19.833948339483396
1,5.51,18.393904019281482,16.881918819188193,19.8570110701107
1,5.515,18.426122237561813,16.9049815498155,19.880073800738007
1,5.52,18.45597819662437,16.928044280442805,19.92619926199262
1,5.525,18.48720642636445,16.974169741697416,19.949261992619927
1,5.53,18.51971759298554,16.997232472324722,19.972324723247233
1,5.535,18.548023166002075,17.02029520295203,20.018450184501845
1,5.54,18.579480622245143,17.066420664206642,20.04151291512915
1,5.545,18.611825310672433,17.089483394833948,20.064575645756456
1,5.55,18.63948976964155,17.112546125461254,20.11070110701107
1,5.555,18.669726286403314,17.15867158671587,20.133763837638377
1,5.56,18.702173782295183,17.181734317343174,20.156826568265682
1,5.565,18.73086967478088,17.20479704797048,20.202952029520294
1,5.57,18.76030227106365,17.227859778597786,20.226014760147603
1,5.575,18.793706085325116,17.273985239852397,20.24907749077491
1,5.58,18.822950961650438,17.297047970479706,20.272140221402214
1,5.585,18.851911220016483,17.320110701107012,20.318265682656826
1,5.59,18.883408703585502,17.366236162361623,20.34132841328413
1,5.595,18.91497510202349,17.38929889298893,20.36439114391144
1,5.6,18.941760899559686,17.412361623616235,20.410516605166052
1,5.605,18.974767878008514,17.45848708487085,20.433579335793358
1,5.61,19.00702400654362,17.481549815498155,20.456642066420663
1,5.615,19.033808830488393,17.50461254612546,20.502767527675278
1,5.62,19.06704936475482,17.550738007380073,20.525830258302584
1,5.625,19.097248552038092,17.57380073800738,20.54889298892989
1,5.63,19.12541883133914,17.596863468634687,20.5950184501845
1,5.635,19.156359648294536,17.6429889298893,20.618081180811807
1,5.64,19.189003980728874,17.666051660516604,20.641143911439116
1,5.645,19.21623335462591,17.68911439114391,20.687269372693727
1,5.65,19.24597198249362,17.71217712177122,20.710332103321033
1,5.655,19.27936805086163,17.75830258302583,20.73339483394834
1,5.66,19.307839074289813,17.781365313653136,20.779520295202953
1,5.665,19.337800662393875,17.804428044280442,20.80258302583026
1,5.67,19.371168650439923,17.850553505535053,20.825645756457565
1,5.675,19.39994586082755,17.873616236162363,20.84870848708487
1,5.68,19.42701518299717,17.89667896678967,20.894833948339482
1,5.685,19.462650902859302,17.94280442804428,20.91789667896679
1,5.69,19.49222249826736,17.965867158671585,20.964022140221402
1,5.695,19.519116654209647,17.98892988929889,20.987084870848708
1,5.7,19.552132220861143,18.035055350553506,21.010147601476014
1,5.705,19.58273329530904,18.05811808118081,21.03321033210332
1,5.71,19.610252720467308,18.081180811808117,21.079335793357934
1,5.715,19.6434856817711,18.12730627306273,21.10239852398524
1,5.72,19.673407773038768,18.150369003690038,21.125461254612546
1,5.725,19.701058456110516,18.173431734317344,21.171586715867157
1,5.73,19.730905132316142,18.219557195571955,21.194649446494466
1,5.735,19.76361134864056,18.24261992619926,21.217712177121772
1,5.74,19.792132036496902,18.265682656826566,21.263837638376383
1,5.745,19.821202168257816,18.288745387453876,21.28690036900369
1,5.75,19.853152398537993,18.334870848708487,21.309963099630995
1,5.755,19.883599810301558,18.357933579335793,21.35608856088561
1,5.76,19.91051318943836,18.3809963099631,21.379151291512915
1,5.765,19.94560428575011,18.427121771217713,21.40221402214022
1,5.77,19.97433192804498,18.45018450184502,21.425276752767527
1,5.775,20.002442899265276,18.473247232472325,21.47140221402214
1,5.78,20.034188703219606,18.519372693726936,21.494464944649447
1,5.785,20.0660517200322,18.54243542435424,21.517527675276753
