droplet,t,x,v,t_int_exp
1,6.65,4.241654678850655,3.4727764994304353,
1,6.666666666666667,4.299710846866439,3.4692722978851642,
1,6.683333333333334,4.357220091008763,3.4657748159726958,
1,6.7,4.415570744716366,3.4623252365034674,
1,6.716666666666667,4.473093759207035,3.458900834268208,
1,6.733333333333333,4.528825507400263,3.4555150368953154,
1,6.75,4.587921406432434,3.4522107653197476,
1,6.766666666666667,4.643992330238294,3.448875248839748,
1,6.783333333333333,4.703348347382722,3.4456011630289387,
1,6.8,4.759523751689281,3.4423054499662697,
1,6.816666666666666,4.8187061565818725,3.439068401446965,
1,6.833333333333333,4.874879870034657,3.4358125913393027,
1,6.85,4.933971770088953,3.4326178404408294,
1,6.866666666666666,4.990085418392993,3.42942717180547,
1,6.883333333333334,5.0487437426192185,3.426374532531509,
1,6.9,5.104890730631595,3.4233844892825656,
1,6.916666666666667,5.163356346216288,3.420592182341919,
1,6.933333333333334,5.218021921729205,3.4179786575888844,
1,6.95,5.270831359114558,3.4155910469683324,
1,6.966666666666667,5.33006606483838,3.413524849956986,
1,6.983333333333333,5.384690610619484,3.4116360249565196,
1,7.0,5.443512394481269,3.4099779139141635,
1,7.016666666666667,5.497781046473584,3.4083999476671534,
1,7.033333333333333,5.557588263307905,3.4070142721854326,
1,7.05,5.6130557990773,3.4056385818617576,
1,7.066666666666666,5.671600296433508,3.4043674394848535,
1,7.083333333333333,5.727531825940607,3.4030930824074535,
1,7.1,5.784474419679776,3.4018814528200267,
1,7.116666666666666,5.842203844026023,3.400666782790512,
1,7.133333333333334,5.8991566798031005,3.399447705722976,
1,7.15,5.95664767402679,3.3982556203353087,
1,7.166666666666667,6.010359420946517,3.3970470915261552,
1,7.183333333333334,6.067232866418287,3.3959286570628224,
1,7.2,6.123403774245911,3.3947974568174524,
1,7.216666666666667,6.182320484119471,3.393687406697092,
1,7.233333333333333,6.237826102626865,3.3925631015987343,
1,7.25,6.295169231385983,3.391483983705533,
1,7.266666666666667,6.351257573167115,3.3903662368499137,
1,7.283333333333333,6.409628216287306,3.3892928049997035,
1,7.3,6.465590807815779,3.388240776510502,
1,7.316666666666666,6.518978575315931,3.387269163517225,
1,7.333333333333333,6.575856596607269,3.3864116107838096,
1,7.35,6.631497287799497,3.3855621796337405,
1,7.366666666666666,6.690434516264249,3.384797765574207,
1,7.383333333333334,6.746267938692639,3.3840328920854823,
1,7.4,6.803255463774488,3.3833146993600307,
1,7.416666666666667,6.859564967185996,3.38262413081386,
1,7.433333333333334,6.914679975264683,3.381983633522786,
1,7.45,6.972883139416127,3.3814316454128672,
1,7.466666666666667,7.026521398041595,3.380905454098436,
1,7.483333333333333,7.084118457871552,3.3804985201970474,
1,7.5,7.139059066234228,3.380082564925621,
1,7.516666666666667,7.197227940024266,3.379772075859814,
1,7.533333333333333,7.25267777022525,3.3794550572785726,
1,7.55,7.309950635610428,3.37917135073369,
1,7.566666666666666,7.3642821785139585,3.3789118104082645,
1,7.583333333333333,7.418765272971624,3.3787009077478563,
1,7.6,7.476966944523259,3.378483086210044,
1,7.616666666666666,7.532903361358958,3.378200945913574,
1,7.633333333333334,7.590819918356857,3.3778586944848557,
1,7.65,7.645869789701567,3.377352749431459,
1,7.666666666666667,7.703567998874706,3.376760483526581,
1,7.683333333333334,7.760261720269759,3.3759963818247734,
1,7.7,7.814553980885088,3.375077765120895,
1,7.716666666666667,7.873136290767213,3.374060106889794,
1,7.733333333333333,7.928162752437823,3.372824660804969,
1,7.75,7.985935723809563,3.3714468427392728,
1,7.766666666666667,8.041783736436706,3.3699107609953467,
1,7.783333333333333,8.098158191777566,3.368258648600672,
1,7.8,8.154212615954602,3.366463274509494,
1,7.816666666666666,8.210915385014298,3.3645759904462986,
1,7.833333333333333,8.267695299567178,3.362595406864231,
1,7.85,8.320645706918505,3.3605711662547137,
1,7.866666666666666,8.377984736601505,3.358578332638587,
1,7.883333333333334,8.432695287310166,3.3565053050641356,
1,7.9,8.490778126140789,3.354495263679604,
1,7.916666666666667,8.54575917607559,3.3524470883655386,
1,7.933333333333334,8.598586860533587,3.3504185325786686,
1,7.95,8.658645601373005,3.348473901952352,
1,7.966666666666667,8.711331844053825,3.3464211555607912,
1,7.983333333333333,8.769398542679541,3.3444661792741983,
1,8.0,8.824401013153183,3.342469610703808,
1,8.016666666666667,8.88216298838101,3.3404953591589,
1,8.033333333333333,8.93756652009622,3.3385469551767386,
1,8.05,8.989941421674898,3.3366703030721596,
1,8.066666666666666,9.047956994596946,3.334915987340306,
1,8.083333333333334,9.10175224551406,3.333226618336641,
1,8.1,9.15762165683966,3.3316850687850805,
1,8.116666666666667,9.21317919733544,3.330245418948464,
1,8.133333333333333,9.266023818724346,3.3289227109557467,
1,8.15,9.323797220269965,3.327730657100967,
1,8.166666666666666,9.3775883971183,3.326605162617875,
1,8.183333333333334,9.431420307363048,3.325551138489314,
1,8.2,9.487866740774075,3.3245671357780484,
1,8.216666666666667,9.541720696214297,3.3235367246673375,
1,8.233333333333333,9.600724022113026,3.3224731355528796,
1,8.25,9.65496806718186,3.3212633628097317,
1,8.266666666666667,9.708543314252296,3.319939959221755,
1,8.283333333333333,9.768055203454338,3.318490822251175,
1,8.3,9.821221516251509,3.3168068357860823,
1,8.316666666666666,9.878570361657236,3.314980047816111,
1,8.333333333333334,9.932877359969316,3.3129374116501693,
1,8.35,9.985924192039672,3.310747069514168,
1,8.366666666666667,10.042906488688896,3.308406091246739,
1,8.383333333333333,10.096325060324835,3.3058154097908847,
1,8.4,10.155299236306837,3.3030491144561673,
1,8.416666666666666,10.210028765388712,3.3000240591273733,
1,8.433333333333334,10.26289666999354,3.2968046117220764,
1,8.45,10.319681782047413,3.293415976729876,
1,8.466666666666667,10.374494608096931,3.289834146246329,
1,8.483333333333333,10.432230995555225,3.286080417158549,
1,8.5,10.487272279101015,3.2822372049952557,
1,8.516666666666667,10.538092303548916,3.278332033622447,
1,8.533333333333333,10.594678734930302,3.2745126815249965,
1,8.55,10.649851533391296,3.270688901102976,
1,8.566666666666666,10.699907431422949,3.2669929368845194,
1,8.583333333333334,10.757511531511732,3.2634561885731057,
1,8.6,10.81153916308523,3.2600821912681694,
1,8.616666666666667,10.862135241439844,3.256900106935137,
1,8.633333333333333,10.92020663608772,3.254004354430148,
1,8.65,10.975164842894715,3.2513272504859296,
1,8.666666666666666,11.028969421165511,3.248948096807981,
1,8.683333333333334,11.08390130049266,3.2469245027230658,
1,8.7,11.135725512135537,3.2453370967337754,
1,8.716666666666667,11.186680975040623,3.2442494891571805,
1,8.733333333333333,11.241379930393306,3.243674276739209,
1,8.75,11.295030401667407,3.243621490158772,
1,8.766666666666667,11.347392086950869,3.2440193606186396,
1,8.783333333333333,11.401698545950367,3.244914592162954,
1,8.8,11.456622925326226,3.246191465458177,
1,8.816666666666666,11.508695206098158,3.2477992668601634,
1,8.833333333333334,11.56537163591008,3.249682463405576,
1,8.85,11.61778491245673,3.251702633761601,
1,8.866666666666667,11.66991501399546,3.253814379913653,
1,8.883333333333333,11.726732117259573,3.255956997899551,
1,8.9,11.78169395392833,3.258015248680487,
1,8.916666666666666,11.835945220170943,3.2600737265956474,
1,8.933333333333334,11.89253716414808,3.262156173006862,
1,8.95,11.9443773508388,3.26427249042729,
1,8.966666666666667,12.001587096413978,3.2661980775995536,
1,8.983333333333333,12.055572771003906,3.267806181485107,
1,9.0,12.10832429722837,3.269328768810307,
1,9.016666666666667,12.1658027120961,3.270686554484431,
1,9.033333333333331,12.219921004734196,3.2717694901847993,
1,9.05,12.27119302177682,3.27266156554614,
1,9.066666666666666,12.328945077335677,3.2733843368897433,
1,9.083333333333334,12.382297841278683,3.2737768587549088,
1,9.1,12.439375229412942,3.2739603168345623,
1,9.116666666666667,12.495323333125851,3.273834612966608,
1,9.133333333333333,12.54453026329007,3.2734496374870354,
1,9.15,12.603622258977753,3.272915835625231,
1,9.166666666666666,12.65729133712555,3.272094763675403,
1,9.183333333333334,12.709716843817072,3.2711044040211927,
1,9.2,12.766020919177285,3.269949210678142,
1,9.216666666666669,12.820611800277852,3.2685747572037585,
1,9.233333333333333,12.8716184286992,3.2670323785716766,
1,9.25,12.929121005840203,3.265368044461046,
1,9.266666666666667,12.98323124507812,3.2634826499799736,
1,9.283333333333331,13.03631732759972,3.261463933899283,
1,9.3,13.093528028691336,3.2592872652256597,
1,9.316666666666666,13.145940411212573,3.256926498983325,
1,9.333333333333334,13.202310181724872,3.2544378978961754,
1,9.35,13.256914932482786,3.2518066117192763,
1,9.366666666666667,13.309775036137184,3.24907042288049,
1,9.383333333333333,13.366557765769167,3.246307480631712,
1,9.4,13.419137150365875,3.2435315337107267,
1,9.416666666666666,13.46998562184139,3.2408341063448836,
1,9.433333333333334,13.5253880591527,3.238248560476684,
1,9.45,13.581327424229796,3.2357765230303817,
1,9.466666666666669,13.634566241063702,3.233414984934211,
1,9.483333333333333,13.690255340449273,3.2312326712830894,
1,9.5,13.742797675363247,3.229261597222028,
1,9.516666666666667,13.79331403774296,3.2275830997629518,
1,9.533333333333331,13.846326024294452,3.2262814351381115,
1,9.55,13.902329563003017,3.22530002201951,
1,9.566666666666666,13.952988226267465,3.2246385583146604,
1,9.583333333333334,14.005787797813417,3.224306715400165,
1,9.6,14.059467584299762,3.2242757222722007,
