droplet,t,x,v,t_int_exp
1,17.15,7.184378121436433,0.6500206702397288,
1,17.2,7.214743698825557,0.6478910329986788,
1,17.25,7.251595462033051,0.6461336665663251,
1,17.3,7.287006075531917,0.6447216510245172,
1,17.35,7.314747953604164,0.6436959268597012,
1,17.4,7.345761290920763,0.6431359715491045,
1,17.45,7.376676589010764,0.643084193480688,
1,17.5,7.40809864144393,0.6435225892510955,
1,17.55,7.43913164597262,0.6444485984215811,
1,17.6,7.470317671507942,0.6458447269154871,
1,17.65,7.501860478876013,0.6476701706231114,
1,17.7,7.535414256508843,0.6498664967314196,
1,17.75,7.567932847922232,0.6523727185990061,
1,17.8,7.600393579567413,0.655126574036229,
1,17.85,7.632242900011134,0.6580891563468728,
1,17.9,7.665166685446327,0.6611869940433452,
1,17.95,7.700084439451132,0.6643695323584092,
1,18.0,7.733682649057325,0.6675431890793246,
1,18.05,7.768000364338232,0.6706641562399758,
1,18.1,7.801685833166729,0.673684189733963,
1,18.15,7.836188404563859,0.6765643392929935,
1,18.2,7.87094028821002,0.6792720193659959,
1,18.25,7.905220462099566,0.6817772822047865,
1,18.3,7.939978297946546,0.6840558241465944,
1,18.35,7.974743542838343,0.6861220448705438,
1,18.4,8.009592947818023,0.6879465305790797,
1,18.45,8.044191532446758,0.6895556033683095,
1,18.5,8.079332228406408,0.6909545730952238,
1,18.55,8.113762716503162,0.6921306111679032,
1,18.6,8.148862621788503,0.6931290496281357,
1,18.65,8.183076876171675,0.6939633229455283,
1,18.7,8.218099136986622,0.6946190465952187,
1,18.75,8.252522907478678,0.6951156712110786,
1,18.8,8.287667596864269,0.6954829095813364,
1,18.85,8.322095202133013,0.6957553875991277,
1,18.9,8.356952599258266,0.6959424132556622,
1,18.95,8.391460078097357,0.6960532312162723,
1,19.0,8.426616544926228,0.6961028017623248,
1,19.05,8.461132174223856,0.6960991307424516,
1,19.1,8.495755530167806,0.6960694951162751,
1,19.15,8.530491117721573,0.6960079629053528,
1,19.2,8.56519997461225,0.6959368009355593,
1,19.25,8.599980582420974,0.6958677775966833,
1,19.3,8.635120882557553,0.6957980439833807,
1,19.35,8.669223342363988,0.6957448364733211,
1,19.4,8.704308362520088,0.695711178307239,
1,19.45,8.738573808373436,0.69570181949667,
1,19.5,8.773533307945584,0.6957309868633565,
1,19.55,8.807960390946501,0.6957872079354855,
1,19.6,8.842827540666407,0.6958746945007499,
1,19.65,8.877404835390946,0.6959967397438743,
1,19.7,8.91227198511085,0.6961502916053355,
1,19.75,8.948906453532887,0.6963191288897403,
1,19.8,8.9829980919347,0.6965160514892466,
1,19.85,9.01842982013139,0.6967521328286661,
1,19.9,9.052365758649987,0.697040136770169,
1,19.95,9.087461795051636,0.6973952023837657,
1,20.0,9.121151686329933,0.6978358485264746,
1,20.05,9.156435875140922,0.6983506184477106,
1,20.1,9.190766078213178,0.6989502945333849,
1,20.15,9.226137496597884,0.6996175134323704,
1,20.2,9.260462952322582,0.7003513985161178,
1,20.25,9.29580611484921,0.7011361488656299,
1,20.3,9.330009735388936,0.7019683669156704,
1,20.35,9.365810442682806,0.7028309580205374,
1,20.4,9.399778249474217,0.7037093915551829,
1,20.45,9.435943335770212,0.7045773109883932,
1,20.5,9.470640152628194,0.7054050911026539,
1,20.55,9.50663720667992,0.706176928244027,
1,20.6,9.541673324172605,0.7068684146523464,
1,20.65,9.579688004570633,0.7074524066671495,
1,20.7,9.613941644865356,0.7079217860136963,
1,20.75,9.649798704040824,0.7082852213172616,
1,20.8,9.685877648877916,0.7085449962058945,
1,20.85,9.721744017023038,0.7087052027125671,
1,20.9,9.756846795407156,0.7087836994167847,
1,20.95,9.791880890489846,0.7088037487803545,
1,21.0,9.82771042220858,0.7087741989008213,
1,21.05,9.862182932453525,0.7087099622874639,
1,21.1,9.89880973953481,0.708626462998476,
1,21.15,9.932831215887264,0.7085241686339175,
1,21.2,9.968691218031667,0.7084238916714583,
1,21.25,10.003479299741782,0.7083227842297135,
1,21.3,10.039074027851555,0.7082195203392408,
1,21.35,10.074901196225076,0.7081205160884259,
1,21.4,10.109375733295789,0.7080290354814794,
1,21.45,10.14502372967068,0.7079526229304781,
1,21.5,10.179311641866567,0.7078740117437097,
1,21.55,10.21472440005708,0.7078025790147715,
1,21.6,10.25187193362654,0.7077261764488675,
1,21.65,10.28596230000291,0.7076176584667001,
1,21.7,10.323253264956827,0.7074665958184249,
1,21.75,10.359861689448357,0.7072588120797135,
1,21.8,10.393145089757724,0.7070153552990518,
1,21.85,10.43015441700486,0.7067760965206422,
1,21.9,10.46371770706877,0.7065403022823499,
1,21.95,10.499672100131088,0.7063347441282566,
1,22.0,10.533556426839816,0.706170147185348,
1,22.05,10.56997582268977,0.7060446475358252,
1,22.1,10.60392349500852,0.7059593274767978,
1,22.15,10.639718801952894,0.7059126756075763,
1,22.2,10.675257524202374,0.7058941749535504,
1,22.25,10.710454424543988,0.7059006026401715,
1,22.3,10.74569880733,0.7059211533962917,
1,22.35,10.780035864780812,0.70595254069867,
1,22.4,10.815754237167738,0.7059926919476631,
1,22.45,10.85281693490899,0.7060165789425824,
1,22.5,10.885796786756648,0.7060163646914217,
1,22.55,10.92240511788384,0.7060130171106351,
1,22.6,10.95540028432645,0.7059867301455506,
1,22.65,10.992346069473728,0.7059337142720592,
1,22.7,11.026607724746022,0.7058297749552008,
1,22.75,11.063480864268556,0.7056632636591,
1,22.8,11.09853379968777,0.7054090764630566,
1,22.85,11.134657844875091,0.7050576089554844,
1,22.9,11.169955442506664,0.7046024089708806,
1,22.95,11.204668764764456,0.7040479095493255,
1,23.0,11.241362312621032,0.7034060409293474,
1,23.05,11.274163067146509,0.7026685814577177,
1,23.1,11.310990906742331,0.7018599338723677,
1,23.15,11.34483672027337,0.7009686531311357,
1,23.2,11.381078117673509,0.7000058284523765,
