droplet,t,x,v,t_int_exp
1,6.283333333333333,9.921918225650112,12.775819263524175,
1,6.291666666666667,10.028248271764395,12.741181768064378,
1,6.3,10.132130495956446,12.745836300395148,
1,6.308333333333334,10.240342031188716,12.779691804017647,
1,6.316666666666666,10.34983587672364,12.813215910384134,
1,6.325,10.456283170663148,12.831159080295985,
1,6.333333333333333,10.5635510996119,12.84091534967914,
1,6.341666666666667,10.670664402794191,12.845885725878635,
1,6.35,10.77444419789201,12.851641167973192,
1,6.358333333333333,10.885244419854503,12.864287552792415,
1,6.366666666666666,10.991005705653093,12.862287648908474,
1,6.375,11.099692835612297,12.854085633868653,
1,6.383333333333334,11.20676831099598,12.836255651630765,
1,6.391666666666667,11.311313156294652,12.818453041427238,
1,6.4,11.418796228600232,12.811221996281803,
1,6.408333333333333,11.524303665325515,12.806143833610117,
1,6.416666666666667,11.631134569497986,12.8008234434833,
1,6.425,11.741814410095351,12.782779463693029,
1,6.433333333333334,11.84527653792354,12.74084110906005,
1,6.441666666666666,11.952002102396715,12.698477080071171,
1,6.45,12.0572206480856,12.65655985273363,
1,6.458333333333333,12.162937995696664,12.623502271862785,
1,6.466666666666667,12.264900710048714,12.605611891348637,
1,6.475,12.370605716389807,12.613541097213306,
1,6.483333333333333,12.477278809766297,12.632242527197851,
1,6.491666666666666,12.580706257000386,12.65160332273034,
1,6.5,12.689877377377377,12.673212761796986,
1,6.508333333333334,12.792094549173118,12.681973730371025,
1,6.516666666666667,12.900535832902538,12.692463086059165,
1,6.525,13.004464055525592,12.690375085668668,
1,6.533333333333333,13.111223015982238,12.683661374539492,
1,6.541666666666667,13.217000121889637,12.665065281410474,
1,6.55,13.320103710098268,12.63617675071083,
1,6.558333333333334,13.429738526294116,12.600544737236879,
1,6.566666666666666,13.531583034984058,12.543403597164112,
1,6.575,13.639669452829374,12.488571779416343,
1,6.583333333333333,13.736961683499157,12.437502220280225,
1,6.591666666666667,13.84148185694142,12.425106491785577,
1,6.6,13.94442097687662,12.433349493529054,
1,6.608333333333333,14.050875869758553,12.452342689706551,
1,6.616666666666666,14.15276404335765,12.466596594450268,
1,6.625,14.258304934438623,12.482999683221449,
1,6.633333333333334,14.361069475562452,12.491772786812085,
1,6.641666666666667,14.466338081403448,12.495769065260927,
1,6.65,14.569852079870472,12.486728882238742,
1,6.658333333333333,14.67468353702763,12.465869018051396,
1,6.666666666666667,14.77776543348967,12.429889170639361,
1,6.675,14.88299393340258,12.383398851868028,
1,6.683333333333334,14.98503771363643,12.326836787810894,
1,6.691666666666666,15.0839335140052,12.277587726017222,
1,6.7,15.189902868964287,12.247370655820571,
1,6.708333333333333,15.288831871390771,12.21942616584378,
1,6.716666666666667,15.389817746119684,12.209561064094581,
1,6.725,15.494183753600677,12.209419154563642,
1,6.733333333333333,15.59322132706304,12.204306963228328,
1,6.741666666666666,15.69912339485644,12.201371229859435,
1,6.75,15.797778689591471,12.185550892965251,
1,6.758333333333334,15.899095910633356,12.176984315242976,
1,6.766666666666667,16.002811841185494,12.171718825518202,
1,6.775,16.102280888927897,12.164487503709136,
1,6.783333333333333,16.203540394158694,12.16906518950976,
1,6.791666666666667,16.303393234414752,12.183378895744875,
1,6.8,16.4042544287348,12.204111368073933,
1,6.808333333333334,16.51059189299251,12.213984060525076,
1,6.816666666666666,16.61043307360754,12.18872061409861,
1,6.825,16.713525755039406,12.141997069924965,
1,6.833333333333333,16.81253069723241,12.073060188468842,
1,6.841666666666667,16.911179263019363,11.99706840697086,
1,6.85,17.013011163757184,11.915814123440402,
1,6.858333333333333,17.11196794692319,11.820031352669172,
1,6.866666666666666,17.207805152676404,11.721566344199802,
1,6.875,17.30716985898528,11.636069683026482,
1,6.883333333333334,17.403434407022697,11.563837498885114,
1,6.891666666666667,17.495074220838443,11.525144943342777,
1,6.9,17.58783158878204,11.539427641455525,
1,6.908333333333333,17.689958618068996,11.589428878858516,
1,6.916666666666667,17.78802141590268,11.629520421901567,
1,6.925,17.882777676806292,11.660311692039356,
1,6.933333333333334,17.979608685258018,11.691996730389087,
1,6.941666666666666,18.080889685406788,11.714660392715343,
1,6.95,18.17756648355893,11.713368671916827,
1,6.958333333333333,18.274733113421576,11.703678025270651,
1,6.966666666666667,18.370445907852623,11.693356681109428,
1,6.975,18.47114943514405,11.687139104435998,
1,6.983333333333333,18.566522878229808,11.675327852202374,
1,6.991666666666666,18.663676724716897,11.675814774979113,
1,7.0,18.75925491096431,11.690483384428711,
1,7.008333333333334,18.85670077194418,11.720012347804612,
1,7.016666666666667,18.95845046088166,11.749726026521202,
1,7.025,19.05585499602021,11.763107685336365,
1,7.033333333333333,19.150898425758943,11.775601739179354,
1,7.041666666666667,19.249063284222103,11.797474690130594,
1,7.05,19.35174133042044,11.813271273582487,
1,7.058333333333334,19.450274435417807,11.80630749217787,
1,7.066666666666666,19.546782021648475,11.79518415272352,
1,7.075,19.64424364961999,11.799728537018543,
1,7.083333333333333,19.741403960722163,11.824887665746981,
1,7.091666666666667,19.841962718108388,11.868363339649642,
1,7.1,19.938613815750568,11.916353580927499,
1,7.108333333333333,20.038818092730946,11.96885471172689,
1,7.116666666666666,20.14273778164624,12.003763904175297,
1,7.125,20.240290880585167,12.002843553956865,
1,7.133333333333334,20.3402884049851,11.98025896210517,
1,7.141666666666667,20.443949469010537,11.929586977259234,
1,7.15,20.54111116675674,11.845754540155308,
1,7.158333333333333,20.638494389339744,11.759087786896485,
1,7.166666666666667,20.734028918252186,11.686971372189866,
1,7.175,20.82946116712024,11.641713437120796,
