droplet,t,x
1,1.98375,2.006878493559273
1,1.985,2.100169909048686
1,1.98625,2.1942816186048577
1,1.9875,2.2874576524381474
1,1.98875,2.3808986618429704
1,1.99,2.473986439638041
1,1.99125,2.568390880190767
1,1.9925,2.6620378554989177
1,1.99375,2.756206519052159
1,1.995,2.8514199201589743
1,1.99625,2.946805245160956
1,1.9975,3.0376969515468097
1,1.99875,3.132891451397577
1,2.0,3.2292252980188723
1,2.00125,3.32395243734197
1,2.0025,3.4176214231343445
1,2.00375,3.5106321901035944
1,2.005,3.604157720640859
1,2.00625,3.6991658364743363
1,2.0075,3.792642250659927
1,2.00875,3.8857708966010938
1,2.01,3.9810132835495153
1,2.01125,4.075818853752296
1,2.0125,4.169494778441904
1,2.01375,4.263111339382526
1,2.015,4.3581198336659615
1,2.01625,4.45543477619688
1,2.0175,4.549674533125411
1,2.01875,4.643218088673999
1,2.02,4.737298610784021
1,2.02125,4.830042449926033
1,2.0225,4.924313261788082
1,2.02375,5.018056062759819
1,2.025,5.111839528442088
1,2.02625,5.205596159020254
1,2.0275,5.29867201975518
1,2.02875,5.3938044650260375
1,2.03,5.487259203574316
1,2.03125,5.581494937753677
1,2.0325,5.675311347922488
1,2.03375,5.769581425719192
1,2.035,5.865597249152474
1,2.03625,5.959498205246503
1,2.0375,6.056394555285975
1,2.03875,6.150167702839408
1,2.04,6.243684823616796
1,2.04125,6.339219760152682
1,2.0425,6.433389194060032
1,2.04375,6.531051749205768
1,2.045,6.626268472374399
1,2.04625,6.721195381197327
1,2.0475,6.8165377572781045
1,2.04875,6.914368478614288
1,2.05,7.011612358561002
1,2.05125,7.107922395870249
1,2.0525,7.206327390016171
1,2.05375,7.302708620600347
1,2.055,7.401816621226886
1,2.05625,7.498033928772047
1,2.0575,7.595558851763865
1,2.05875,7.693790397499264
1,2.06,7.790495698611782
1,2.06125,7.890639579505699
1,2.0625,7.987442935863653
1,2.06375,8.086998446544134
1,2.065,8.184203246881442
1,2.06625,8.284843310658937
1,2.0675,8.385821749004009
1,2.06875,8.483592335199432
1,2.07,8.585016154823194
1,2.07125,8.683476763492298
1,2.0725,8.783507731063864
1,2.07375,8.88521038850623
1,2.075,8.98269802949666
1,2.07625,9.08489040978097
1,2.0775,9.186109762323966
1,2.07875,9.289019641031897
1,2.08,9.38691853690081
1,2.08125,9.488688774932822
1,2.0825,9.590953747868122
1,2.08375,9.690033278799467
1,2.085,9.79060567389326
1,2.08625,9.894063823232262
1,2.0875,9.99359202741788
1,2.08875,10.099451805189982
1,2.09,10.198201678523224
1,2.09125,10.299486880247702
1,2.0925,10.403157423824531
1,2.09375,10.503169869834315
1,2.095,10.608216750946255
1,2.09625,10.708511234679758
1,2.0975,10.809862980147232
1,2.09875,10.91330250200502
1,2.1,11.014363279991054
1,2.10125,11.119535601263742
1,2.1025,11.219641098365145
1,2.10375,11.325797094576437
1,2.105,11.425959456057237
1,2.10625,11.529714825099584
1,2.1075,11.63225176814116
1,2.10875,11.733988722862158
1,2.11,11.839423412651355
1,2.11125,11.939316632684706
1,2.1125,12.046504524156079
1,2.11375,12.14661755980959
1,2.115,12.253484069294036
1,2.11625,12.354677701825684
1,2.1175,12.458424154055702
1,2.11875,12.560920652082077
1,2.12,12.665878353178964
1,2.12125,12.7690037065427
1,2.1225,12.87367860487355
1,2.12375,12.976530205391644
1,2.125,13.080331550017158
1,2.12625,13.18417301839079
1,2.1275,13.288529399119628
1,2.12875,13.392335091059037
1,2.13,13.496210445794514
1,2.13125,13.600716026933622
1,2.1325,13.704318541525353
1,2.13375,13.808828838380533
1,2.135,13.912531125506243
1,2.13625,14.016950291650234
1,2.1375,14.12094842283471
1,2.13875,14.224938862987011
1,2.14,14.329242475063525
1,2.14125,14.433560645093102
1,2.1425,14.538023507262999
1,2.14375,14.642040789161642
1,2.145,14.746516613076096
1,2.14625,14.851169294138014
1,2.1475,14.955413832030738
1,2.14875,15.059842543360546
1,2.15,15.16704342592262
1,2.15125,15.268343379067861
1,2.1525,15.37783870025875
1,2.15375,15.477718461680809
1,2.155,15.585945656282128
1,2.15625,15.686975887087444
1,2.1575,15.795027642192638
1,2.15875,15.896764526581647
1,2.16,16.004313109752875
1,2.16125,16.106034252073854
1,2.1625,16.214062614521243
1,2.16375,16.31817309922738
1,2.165,16.42425387433638
1,2.16625,16.53160609043814
1,2.1675,16.635610392265484
1,2.16875,16.742818268418613
1,2.17,16.843119006580544
1,2.17125,16.95035875164371
1,2.1725,17.052802015726122
1,2.17375,17.16146117178587
1,2.175,17.264604646375588
1,2.17625,17.372627713806757
1,2.1775,17.4774205993628
1,2.17875,17.582396177748137
1,2.18,17.68832666044084
1,2.18125,17.791757720759076
1,2.1825,17.901236631236717
1,2.18375,18.004593885344246
1,2.185,18.11465942714938
1,2.18625,18.22123359564429
1,2.1875,18.32345961957597
1,2.18875,18.42643925461698
1,2.19,18.52490111310469
1,2.19125,18.62360401664834
1,2.1925,18.73089190167308
1,2.19375,18.83876960338187
1,2.195,18.94200783643695
1,2.19625,19.046075034829876
1,2.1975,19.152678439417457
1,2.19875,19.25445435698513
1,2.2,19.360139123660478
1,2.20125,19.465328517863487
1,2.2025,19.570635728900474
1,2.20375,19.674046656513728
1,2.205,19.779707966916988
1,2.20625,19.886213656061823
1,2.2075,19.988110791268017
1,2.20875,20.094621980841385
1,2.21,20.198759165340558
1,2.21125,20.306170231589594
1,2.2125,20.410431662872416
1,2.21375,20.516164374425948
1,2.215,20.621717504531674
1,2.21625,20.727357862899893
1,2.2175,20.832217466257102
1,2.21875,20.93725402409969
1,2.22,21.041347521384797
1,2.22125,21.147956959848475
1,2.2225,21.25415955202313
1,2.22375,21.35738880536953
1,2.225,21.46451688671315
1,2.22625,21.567181163481713
1,2.2275,21.67622905938249
1,2.22875,21.780790993668727
1,2.23,21.88416391596737
1,2.23125,21.991897839094097
1,2.2325,22.096427722831088
1,2.23375,22.202568825809543
1,2.235,22.3067569308206
1,2.23625,22.413136189136168
1,2.2375,22.519977586243233
1,2.23875,22.625730872640823
1,2.24,22.731537448559667
1,2.24125,22.83660238977591
1,2.2425,22.942999954550935
1,2.24375,23.047125942678793
1,2.245,23.153693184063087
1,2.24625,23.25656084797457
1,2.2475,23.364469019967114
1,2.24875,23.47142161267283
1,2.25,23.577645479079646
1,2.25125,23.684994948986073
1,2.2525,23.790088601077933
1,2.25375,23.895672165704514
1,2.255,24.002116040034412
1,2.25625,24.105579869609507
1,2.2575,24.213971959513216
1,2.25875,24.316318031090333
1,2.26,24.426383155015632
1,2.26125,24.529514775364582
1,2.2625,24.636727226462096
1,2.26375,24.74517627661058
1,2.265,24.847585897088816
1,2.26625,24.956811574049414
1,2.2675,25.060905514535087
1,2.26875,25.167668646267625
1,2.27,25.274590007495988
1,2.27125,25.377788968209295
1,2.2725,25.486120557993672
1,2.27375,25.588549297155843
1,2.275,25.697461570177822
1,2.27625,25.803695415912028
1,2.2775,25.9086566138036
1,2.27875,26.017041904273295
1,2.28,26.118824281063947
1,2.28125,26.228452497631892
1,2.2825,26.333260027166016
1,2.28375,26.43976091503422
1,2.285,26.546854365008965
1,2.28625,26.650384630567153
1,2.2875,26.75855246437458
1,2.28875,26.86071669780542
1,2.29,26.969367567191245
1,2.29125,27.074429472514755
1,2.2925,27.18154794784486
1,2.29375,27.28863199340269
1,2.295,27.39306591923268
1,2.29625,27.50104812201486
1,2.2975,27.60635843211782
1,2.29875,27.71387039502885
1,2.3,27.819681369122737
1,2.30125,27.924449708488357
1,2.3025,28.03320028979974
1,2.30375,28.13736339725682
1,2.305,28.244219876103386
1,2.30625,28.350986234712156
1,2.3075,28.455926119843998
2,17.51375,1.5322902086632288
2,17.515,1.6166484834020887
2,17.51625,1.7169061768874772
2,17.5175,1.820549623593487
2,17.51875,1.917727756655433
2,17.52,2.0183938035136437
2,17.52125,2.122380322918067
2,17.5225,2.220486427213093
2,17.52375,2.324951168334635
2,17.525,2.424242137215045
2,17.52625,2.5288596905085368
2,17.5275,2.628854553967857
2,17.52875,2.733913036197899
2,17.53,2.8339710461803485
2,17.53125,2.9344943819514735
2,17.5325,3.0391750758546943
2,17.53375,3.1401141957954133
2,17.535,3.2419664147902534
2,17.53625,3.346100525586886
2,17.5375,3.4474905343467985
2,17.53875,3.5507879985876234
2,17.54,3.6535002321328744
2,17.54125,3.756399155926493
2,17.5425,3.8579446403525206
2,17.54375,3.9630358556081893
2,17.545,4.064783256330631
2,17.54625,4.170023292421393
2,17.5475,4.271025306303539
2,17.54875,4.376411496522704
2,17.55,4.478409048524859
2,17.55125,4.584495836319579
2,17.5525,4.687108760908829
2,17.55375,4.794350905543908
2,17.555,4.895471643518518
2,17.55625,5.002717866040774
2,17.5575,5.105077369377854
2,17.55875,5.21258119327225
2,17.56,5.31501919932546
2,17.56125,5.422418796164972
2,17.5625,5.5261917670109755
2,17.56375,5.633065627197232
2,17.565,5.736284357659494
2,17.56625,5.842824770925823
2,17.5675,5.953175525992803
2,17.56875,6.056229485468746
2,17.57,6.164521321300764
2,17.57125,6.271985526390085
2,17.5725,6.376132833118836
2,17.57375,6.486242431269974
2,17.575,6.590761720719846
2,17.57625,6.698704236118242
2,17.5775,6.806878510828247
2,17.57875,6.913055062476733
2,17.58,7.022293835902366
2,17.58125,7.130108211997226
2,17.5825,7.237349833991151
2,17.58375,7.346225351398944
2,17.585,7.455741800646352
2,17.58625,7.562700929700295
2,17.5875,7.672137766295194
2,17.58875,7.783584333815897
2,17.59,7.8880331809959054
2,17.59125,7.999580365652559
2,17.5925,8.11022388632361
2,17.59375,8.219387853992185
2,17.595,8.327223371809577
2,17.59625,8.437778675887683
2,17.5975,8.549873636516939
2,17.59875,8.656685403094889
2,17.6,8.767121596873764
2,17.60125,8.87781825957461
2,17.6025,8.99013325394153
2,17.60375,9.100482491236091
2,17.605,9.20973770031121
2,17.60625,9.320867413477387
2,17.6075,9.432611818375921
2,17.60875,9.544493253385683
2,17.61,9.653101874859967
2,17.61125,9.764706278759279
2,17.6125,9.875599263149464
2,17.61375,9.988392764665775
2,17.615,10.101326627093437
2,17.61625,10.210677987030879
2,17.6175,10.322655609707166
2,17.61875,10.433659131792933
2,17.62,10.546234198974764
2,17.62125,10.659574593219508
2,17.6225,10.772298315066605
2,17.62375,10.885916633957411
2,17.625,10.994305306868588
2,17.62625,11.105187273847468
2,17.6275,11.21899508424331
2,17.62875,11.331660528194963
2,17.63,11.44568661389474
2,17.63125,11.56017349299614
2,17.6325,11.670757915570213
2,17.63375,11.782624788897534
2,17.635,11.893168512154764
2,17.63625,12.00647574967281
2,17.6375,12.120166970770958
2,17.63875,12.23461136072459
2,17.64,12.349128301627397
2,17.64125,12.463135801832234
2,17.6425,12.578502830850248
2,17.64375,12.689780609647444
2,17.645,12.803353786508534
2,17.64625,12.914622919744813
2,17.6475,13.025905969320384
2,17.64875,13.14085410446167
2,17.65,13.255417644914512
2,17.65125,13.370242207913936
2,17.6525,13.484412169576313
2,17.65375,13.598981567489668
2,17.655,13.713787304063647
2,17.65625,13.82661785024279
2,17.6575,13.941518691127454
2,17.65875,14.056634719403064
2,17.66,14.171871467374862
2,17.66125,14.284483470929366
2,17.6625,14.399709938424712
2,17.66375,14.51322779820496
2,17.665,14.628523517570423
2,17.66625,14.743064809709072
2,17.6675,14.85749126069811
2,17.66875,14.972760719905335
2,17.67,15.088250347857622
2,17.67125,15.20130192333825
2,17.6725,15.31707344112593
2,17.67375,15.432437678308043
2,17.675,15.548100681943895
2,17.67625,15.663764057308653
2,17.6775,15.779601716272687
2,17.67875,15.895245538790133
2,17.68,16.011083197754168
2,17.68125,16.126870178017406
2,17.6825,16.242708987235822
2,17.68375,16.35871415127444
2,17.685,16.474289587741822
2,17.68625,16.58829671825094
2,17.6875,16.70334728413548
2,17.68875,16.81930231089059
2,17.69,16.93541499949586
2,17.69125,17.051757192068372
2,17.6925,17.168300414287955
2,17.69375,17.28475394841441
2,17.695,17.400381989607272
2,17.69625,17.51816222117457
2,17.6975,17.6341106325667
2,17.69875,17.75070503228654
2,17.7,17.868021262002742
2,17.70125,17.98672753493546
2,17.7025,18.103186793329545
2,17.70375,18.220505278760754
2,17.705,18.338766273328183
2,17.70625,18.459096073838964
2,17.7075,18.57368042822537
2,17.70875,18.687176881219766
2,17.71,18.799072609505174
2,17.71125,18.914692501084154
2,17.7125,19.030489532983548
2,17.71375,19.14546689485028
2,17.715,19.262018498399065
2,17.71625,19.379963139174755
2,17.7175,19.49815459914706
2,17.71875,19.611592189494495
2,17.72,19.730271476450646
2,17.72125,19.84658382335278
2,17.7225,19.96506182720639
2,17.72375,20.081147378256027
2,17.725,20.197554056578568
2,17.72625,20.31375399749057
2,17.7275,20.43075925383581
2,17.72875,20.54953559508263
2,17.73,20.66688894954777
2,17.73125,20.78500437447835
2,17.7325,20.904272042416228
2,17.73375,21.022288036288153
2,17.735,21.138762015856972
2,17.73625,21.25625528649451
2,17.7375,21.374259533211262
2,17.73875,21.494857748400317
2,17.74,21.611114142800883
2,17.74125,21.72884873593131
2,17.7425,21.8478638575367
2,17.74375,21.968458687891093
2,17.745,22.08816247142498
2,17.74625,22.20675274989869
2,17.7475,22.32344422495157
2,17.74875,22.442638684231813
2,17.75,22.561258642804045
2,17.75125,22.682913537636132
2,17.7525,22.80304584202288
2,17.75375,22.921606655422504
2,17.755,23.038689845594703
2,17.75625,23.15810571365482
2,17.7575,23.279992381057898
2,17.75875,23.400563085192367
2,17.76,23.519717645039474
2,17.76125,23.639391113195305
2,17.7625,23.75842368501354
2,17.76375,23.876834822561474
2,17.765,23.99767981438515
2,17.76625,24.118519330064235
2,17.7675,24.239213010592895
2,17.76875,24.357927084187093
2,17.77,24.476476861073586
2,17.77125,24.597535550218254
2,17.7725,24.719616978311024
2,17.77375,24.840139986928328
2,17.775,24.958983147712924
2,17.77625,25.077272896255497
2,17.7775,25.198829631916805
2,17.77875,25.322681653540055
2,17.78,25.44234581871963
2,17.78125,25.561448237493543
2,17.7825,25.681031636160004
2,17.78375,25.80114190384536
2,17.785,25.925291615969474
2,17.78625,26.04600352280301
2,17.7875,26.164281200782398
2,17.78875,26.28405701817073
2,17.79,26.410401921284794
2,17.79125,26.528937403806896
2,17.7925,26.649117144084084
2,17.79375,26.768025496938474
2,17.795,26.89198227930562
2,17.79625,27.014409023031995
2,17.7975,27.13494306019351
2,17.79875,27.25375565679748
2,17.8,27.37720394042587
2,17.80125,27.499696539825063
2,17.8025,27.619880963252132
2,17.80375,27.73948736345752
2,17.805,27.862232337166496
2,17.80625,27.985134230590365
2,17.8075,28.105512933417526
2,17.80875,28.22536374811846
2,17.81,28.34960165030587
2,17.81125,28.471654312755934
3,32.95375,1.5533931702671187
