droplet,t,x,x_rec,x_adv,v,a,t_int_exp
1,3.966,4.185083667074501,2.7365491651205933,5.6354359925788495,11.706061489076992,-37.557268241984495,
1,3.968,4.217910286034571,2.7597402597402594,5.612244897959183,11.69616138663527,-37.652401970248604,
1,3.97,4.254455785920264,2.782931354359925,5.658627087198515,11.675634545838655,-37.7807236655287,
1,3.972,4.293227118923194,2.782931354359925,5.705009276437847,11.645082197494903,-37.92849111799414,
1,3.974,4.327498381469103,2.782931354359925,5.797773654916512,11.604379975567927,-38.10250287101046,
1,3.976,4.357876481652577,2.8293135435992576,5.844155844155844,11.553955247040689,-38.29422169028996,
1,3.978,4.389838528141818,2.852504638218924,5.86734693877551,11.494250167491524,-38.49877300682246,
1,3.98,4.416492881999679,2.8756957328385897,5.86734693877551,11.42558305720055,-38.71313658091987,
1,3.982,4.443343204496259,2.898886827458256,5.890538033395176,11.34887578320145,-38.927272877682334,
1,3.984,4.467936289268544,2.945269016697588,5.913729128014842,11.265076911766194,-39.13606319710908,
1,3.986,4.488475639374661,2.968460111317254,5.936920222634508,11.174940231085603,-39.33583088017962,
1,3.988,4.511002816015027,2.99165120593692,5.9601113172541735,11.079670723620824,-39.51515895539541,
1,3.99,4.52848037664945,2.99165120593692,5.98330241187384,10.980102364552982,-39.67338520398029,
1,3.992,4.547516634375966,2.99165120593692,6.006493506493506,10.877206497709565,-39.8015617634314,
1,3.994,4.563164414182874,3.014842300556586,6.029684601113172,10.771818851457152,-39.8974299866189,
1,3.996,4.583318794104035,3.014842300556586,6.052875695732838,10.664948739388725,-39.95263057754569,
1,3.998,4.594420206022386,3.014842300556586,6.052875695732838,10.556815376790029,-39.96936986071583,
1,4.0,4.612017537169633,3.014842300556586,6.076066790352504,10.448844040939282,-39.9358948340241,
1,4.002,4.627597409112669,3.014842300556586,6.09925788497217,10.340862035190607,-39.86100412918785,
1,4.004,4.6427956906278265,3.014842300556586,6.122448979591836,10.234062808444229,-39.72846911878528,
1,4.006,4.654522070456367,3.014842300556586,6.145640074211502,10.128169287529854,-39.55071164905519,
1,4.008,4.67033020154032,3.014842300556586,6.145640074211502,10.024018587355734,-39.314762106089304,
1,4.01,4.685212641408007,3.038033395176252,6.1688311688311686,9.921229490679343,-39.031323370275956,
1,4.012,4.727982005206907,3.2003710575139146,6.192022263450834,9.820868626294196,-38.68336551911775,
1,4.014,4.743310757601803,3.2235621521335807,6.215213358070501,9.721580964264287,-38.292016326827145,
1,4.016,4.762512712594919,3.2467532467532467,6.215213358070501,9.625082368958138,-37.83299612452559,
1,4.018,4.77935649665261,3.2467532467532467,6.238404452690166,9.530625888449276,-37.32795549015736,
1,4.02,4.796427555520019,3.2699443413729123,6.261595547309833,9.438937238100051,-36.763998523607626,
1,4.022,4.812514649090925,3.2931354359925784,6.284786641929498,9.349681216745287,-36.154441289889846,
1,4.024,4.831515959910701,3.3163265306122445,6.284786641929498,9.263539175729033,-35.49070402754816,
1,4.026,4.8479040942842095,3.3395176252319105,6.307977736549165,9.180439760225372,-34.78255599556468,
1,4.028,4.864056600305116,3.3395176252319105,6.331168831168831,9.100676367093449,-34.028370428869344,
1,4.03,4.880082338713116,3.3627087198515766,6.331168831168831,9.024253190709993,-33.23402398654642,
1,4.032,4.89710635942357,3.3858998144712427,6.354359925788497,8.951382461064574,-32.39939973432171,
1,4.034,4.915090818447687,3.4090909090909087,6.377551020408163,8.881892964205957,-31.52927883794372,
1,4.036,4.929225992444602,3.4090909090909087,6.400742115027829,8.815830159216036,-30.627937042234144,
1,4.038,4.947694426404865,3.432282003710575,6.400742115027829,8.75330627321603,-29.697445381371768,
1,4.04,4.963881033597145,3.455473098330241,6.423933209647495,8.694209884112317,-28.740949067408017,
1,4.042,4.9807891455596245,3.478664192949907,6.447124304267161,8.638462849467924,-27.763204999208217,
1,4.044,4.99772832368073,3.478664192949907,6.470315398886827,8.586128441324268,-26.766146752484346,
1,4.046,5.0126012640362205,3.501855287569573,6.470315398886827,8.537249211797452,-25.754902031336204,
1,4.048,5.029981391172754,3.525046382189239,6.493506493506493,8.491863182426409,-24.730291737007196,
1,4.05,5.0449122689599,3.525046382189239,6.516697588126159,8.449314125470668,-23.702449408547107,
1,4.052,5.064097076062171,3.548237476808905,6.516697588126159,8.40990640403393,-22.666511516318998,
1,4.054,5.079920225666023,3.571428571428571,6.539888682745825,8.37330832472252,-21.631720905726997,
1,4.056,5.096663224942254,3.571428571428571,6.563079777365491,8.339550327091889,-20.598366587275095,
1,4.058,5.113162141039496,3.594619666048237,6.563079777365491,8.308569409090335,-19.569932912788666,
1,4.06,5.129154678307903,3.6178107606679033,6.586270871985157,8.280139273246256,-18.551133479648044,
1,4.062,5.146378716951969,3.6178107606679033,6.609461966604823,8.254213894778632,-17.54262688407719,
1,4.064,5.161326885881481,3.64100185528757,6.609461966604823,8.230489171946035,-16.5490440674613,
1,4.066,5.180109133476594,3.664192949907235,6.632653061224489,8.20904936632279,-15.569801912653189,
1,4.068,5.195215740470703,3.6873840445269015,6.655844155844156,8.189494240370042,-14.611930151821566,
1,4.07,5.208803924812553,3.6873840445269015,6.679035250463821,8.171921236315084,-13.673025757942288,
1,4.072,5.227979746188373,3.710575139146568,6.679035250463821,8.156210693885356,-12.757701209274986,
1,4.074,5.242890684779304,3.7337662337662336,6.702226345083488,8.14220113991097,-11.866843421118084,
1,4.076,5.259933179070358,3.7569573283859,6.725417439703153,8.129821078451545,-11.000731907527049,
1,4.078,5.276565652382022,3.7569573283859,6.74860853432282,8.118629423439057,-10.163381505463393,
1,4.08,5.295892265351891,3.7801484230055657,6.74860853432282,8.108799152750032,-9.350487934638913,
1,4.082,5.311321872367963,3.803339517625232,6.771799628942485,8.100052665540458,-8.567547943024548,
1,4.084,5.326629777179227,3.803339517625232,6.794990723562152,8.092344321324962,-7.814694564171238,
1,4.086,5.344285496133247,3.826530612244898,6.794990723562152,8.08569384868428,-7.090847288247575,
1,4.088,5.358846702759507,3.849721706864564,6.8181818181818175,8.079960458254675,-6.397124242890538,
1,4.09,5.375289739268868,3.849721706864564,6.841372912801484,8.075083236945032,-5.73461956559518,
1,4.092,5.392231518024491,3.8729128014842296,6.86456400742115,8.071021139571625,-5.103107777557124,
1,4.094,5.408560909341444,3.896103896103896,6.86456400742115,8.067638923561772,-4.5026434803619955,
1,4.096,5.424520539289249,3.9192949907235617,6.887755102040816,8.064879776972159,-3.932285388738877,
