droplet,t,x,x_rec,x_adv,v,a,t_int_exp
1,6.12,3.281440834615645,1.302325581395349,5.186046511627907,3.3888050015869413,1.2938450431761093,
1,6.13,3.34977164405224,1.3488372093023255,5.255813953488372,3.3937160483302677,1.315083178865208,
1,6.14,3.3859659106059894,1.372093023255814,5.3023255813953485,3.3994856031131016,1.3559445960325276,
1,6.15,3.4198050352413705,1.4186046511627908,5.348837209302325,3.40641726052806,1.4138813398824257,
1,6.16,3.4550070718078323,1.4651162790697674,5.372093023255814,3.4150705454650687,1.4864637673663574,
1,6.17,3.4905368990199257,1.4883720930232558,5.418604651162791,3.425565567201685,1.5700958931918652,
1,6.18,3.523582772832398,1.5116279069767442,5.441860465116279,3.438172632863074,1.6605470622543184,
1,6.19,3.5589106584786347,1.5348837209302326,5.488372093023256,3.4533995469990453,1.7530164335771048,
1,6.2,3.587646117878676,1.5813953488372092,5.511627906976744,3.471576555163194,1.8423931157582236,
1,6.21,3.62087007559789,1.5348837209302326,5.558139534883721,3.4931622880324182,1.9232256268646764,
1,6.22,3.651280114640675,1.6511627906976745,5.5813953488372094,3.5179839629741716,1.9901116549804891,
1,6.23,3.682480829584951,1.5581395348837208,5.627906976744186,3.545641547010594,2.0378990100557126,
1,6.24,3.712313510217537,1.5581395348837208,5.651162790697675,3.5753887027881395,2.061877493207059,
1,6.25,3.765255466193669,1.7674418604651163,5.674418604651163,3.6059755842168495,2.058021508622997,
1,6.26,3.798792287018709,1.813953488372093,5.720930232558139,3.635430669188327,2.0232491534548673,
1,6.27,3.836246413091964,1.837209302325581,5.767441860465116,3.663745179250101,1.955469842287391,
1,6.28,3.872538311901995,1.8837209302325584,5.790697674418604,3.69053397513185,1.8537541217633557,
1,6.29,3.909671067765151,1.9302325581395348,5.837209302325581,3.7153689764178655,1.7177636942433012,
1,6.3,3.945354470682986,1.9534883720930232,5.8604651162790695,3.7378706312153587,1.5481026587604834,
1,6.31,3.985229122469946,2.0,5.906976744186046,3.757589419953072,1.3461550222416268,
1,6.32,4.022420596728959,2.046511627906977,5.930232558139535,3.773927158817225,1.1139476859156259,
1,6.33,4.061179276014726,2.069767441860465,5.976744186046512,3.7865749244126605,0.8541381595378887,
1,6.34,4.101543824756591,2.1162790697674416,6.023255813953488,3.795107174983026,0.5699220992883544,
1,6.35,4.141094553744555,2.1627906976744184,6.046511627906977,3.7992260707559478,0.26485937672040055,
1,6.36,4.178279258010494,2.2093023255813957,6.093023255813954,3.798883412827751,-0.05710623263951404,
1,6.37,4.217778938741719,2.232558139534884,6.1395348837209305,3.7941215069705665,-0.39196530323535517,
1,6.38,4.254174938933355,2.2790697674418605,6.162790697674419,3.784941430915082,-0.7356736881298701,
1,6.39,4.2933957320064975,2.302325581395349,6.209302325581395,3.771516239132539,-1.0842703369625208,
1,6.4,4.332734312355635,2.3488372093023258,6.255813953488372,3.7538660704685527,-1.4339828470645148,
1,6.41,4.368475748907084,2.395348837209302,6.27906976744186,3.7321210706913015,-1.7812707230496616,
1,6.42,4.406420331755347,2.4186046511627906,6.325581395348837,3.7066345418445956,-2.122943759170528,
1,6.43,4.443457008441493,2.4651162790697674,6.348837209302325,3.6775768498585206,-2.456240365067453,
1,6.44,4.47936497327134,2.488372093023256,6.395348837209302,3.6452120178805334,-2.778739023554611,
1,6.45,4.517304599594402,2.5348837209302326,6.441860465116279,3.609857520593873,-3.0884667937334216,
1,6.46,4.551254769449024,2.581395348837209,6.465116279069767,3.5717469850180907,-3.3839273468300735,
1,6.47,4.5866944198666655,2.604651162790698,6.511627906976744,3.5312853180948656,-3.6640969873411255,
1,6.48,4.620693456718462,2.627906976744186,6.534883720930233,3.4887226882650846,-3.9283576318887574,
1,6.49,4.655494004004371,2.6744186046511627,6.5813953488372094,3.444285080760176,-4.1765127932708115,
1,6.5,4.6863408133515385,2.697674418604651,6.604651162790698,3.3982034324759214,-4.408695134252498,
1,6.51,4.722122218144206,2.744186046511628,6.651162790697675,3.3506962019845403,-4.625304527824983,
1,6.52,4.754029596490293,2.7674418604651163,6.674418604651163,3.3016155635214677,-4.82691976012968,
1,6.53,4.7884414884655095,2.7906976744186047,6.720930232558139,3.251116208393728,-5.014198372227163,
1,6.54,4.820485411898599,2.8372093023255816,6.744186046511628,3.1991782045721178,-5.187917150636411,
1,6.55,4.8501000904958245,2.860465116279069,6.767441860465116,3.146019151252595,-5.348917857630194,
1,6.56,4.883576701667799,2.883720930232558,6.813953488372093,3.0918614179358315,-5.498015246188808,
1,6.57,4.911357489243296,2.9069767441860463,6.837209302325581,3.036768618820624,-5.636037188845643,
1,6.58,4.941432181249732,2.953488372093023,6.8604651162790695,2.980990905079645,-5.763762735989677,
1,6.59,4.97008184330281,2.976744186046512,6.883720930232558,2.9245614405350033,-5.881791025769769,
1,6.6,4.998140756973549,3.0,6.930232558139535,2.867515064554312,-5.990454655383666,
1,6.61,5.026456970758508,3.0232558139534884,6.953488372093023,2.809834817147519,-6.08987669029956,
1,6.62,5.054720477209846,3.046511627906977,6.976744186046512,2.7514502262620506,-6.179945008870357,
1,6.63,5.080543869123818,3.0930232558139537,7.0,2.6922489036540225,-6.2601978911741805,
1,6.64,5.109339691676965,3.0930232558139537,7.046511627906977,2.632312894994447,-6.329859853610442,
1,6.65,5.13484703948555,3.1162790697674416,7.069767441860465,2.57149664688376,-6.3877309450779896,
1,6.66,5.158625009227176,3.13953488372093,7.093023255813954,2.509996480229316,-6.432251370929129,
1,6.67,5.183000305286108,3.1627906976744184,7.116279069767442,2.4479407486531657,-6.461647109776804,
1,6.68,5.2065769027137465,3.2093023255813957,7.1395348837209305,2.3853413399101866,-6.473902001516646,
1,6.69,5.232657867858309,3.232558139534884,7.162790697674419,2.32220055608921,-6.466763355884038,
1,6.7,5.254943945436641,3.255813953488372,7.186046511627907,2.2585026723716903,-6.43776696737925,
1,6.71,5.278862291953192,3.255813953488372,7.209302325581395,2.194566866761451,-6.384244853003453,
1,6.72,5.301291897313141,3.2790697674418605,7.232558139534883,2.130556897766784,-6.303454018619693,
1,6.73,5.321123594321807,3.302325581395349,7.255813953488372,2.066918719702505,-6.192678475654574,
1,6.74,5.34163632938256,3.3255813953488373,7.27906976744186,2.0041564889361,-6.049245796488314,
1,6.75,5.361965446667731,3.3255813953488373,7.302325581395348,1.9427180167619673,-5.870667930882474,
1,6.76,5.378206837801408,3.3488372093023253,7.325581395348837,1.8831024398869165,-5.654664205177362,
1,6.77,5.39870696755293,3.3488372093023253,7.348837209302325,1.8258850642927882,-5.399258415831362,
1,6.78,5.412508620188273,3.3488372093023253,7.348837209302325,1.7713815240787727,-5.10273375688041,
1,6.79,5.430135032955213,3.3720930232558137,7.372093023255814,1.7202076599140126,-4.763822379606746,
1,6.8,5.446674852783929,3.3720930232558137,7.395348837209302,1.6724907810383847,-4.381626059385229,
1,6.81,5.463833047095166,3.4186046511627906,7.4186046511627906,1.6284028060281008,-3.9555862995843203,
1,6.82,5.478859281791745,3.4186046511627906,7.4186046511627906,1.5881643936262635,-3.4854490732452934,
1,6.83,5.495215259398153,3.441860465116279,7.441860465116279,1.5520310535306914,-2.9713748297149034,
1,6.84,5.512927871601111,3.4651162790697674,7.465116279069767,1.520231781602624,-2.414065948439928,
1,6.85,5.5278059606936125,3.441860465116279,7.465116279069767,1.4930175052641823,-1.8148603047437986,
1,6.86,5.545959931828496,3.4651162790697674,7.488372093023256,1.4709111993811803,-1.1759244928369468,
1,6.87,5.561272803230748,3.488372093023256,7.511627906976744,1.4544128923847914,-0.5003409257855485,
1,6.88,5.575401790063708,3.511627906976744,7.534883720930233,1.4443500493499994,0.20777832119998504,
1,6.89,5.588896841293745,3.488372093023256,7.534883720930233,1.4417210135566174,0.9431821568632419,
1,6.9,5.602858456457783,3.511627906976744,7.558139534883721,1.4474457014364357,1.6993767334703624,
1,6.91,5.615320040120671,3.5348837209302326,7.5813953488372094,1.4623237514965082,2.468719509956298,
1,6.92,5.631156410932943,3.511627906976744,7.5813953488372094,1.4871037771789193,3.24244342084826,
1,6.93,5.643150232436921,3.558139534883721,7.604651162790698,1.5222623780899631,4.010804922202555,
1,6.94,5.654577180668173,3.558139534883721,7.627906976744186,1.5685061644370033,4.763329922924508,
1,6.95,5.666907352059536,3.511627906976744,7.627906976744186,1.6261591333478094,5.488987471907462,
1,6.96,5.6777489609145375,3.558139534883721,7.651162790697675,1.6950889185125266,6.176506583201664,
1,6.97,5.69039896102555,3.5348837209302326,7.651162790697675,1.7747918997057774,6.814951702281579,
1,6.98,5.702542477276527,3.581395348837209,7.674418604651163,1.864157641812784,7.3941285286232725,
1,6.99,5.718918615386394,3.6046511627906974,7.674418604651163,1.961605290979085,7.904948670876724,
1,7.0,5.744848104216842,3.697674418604651,7.697674418604651,2.064870602022359,8.33989582963521,
1,7.01,5.768364822377628,3.767441860465116,7.697674418604651,2.1713742249525354,8.69329252204137,
1,7.02,5.798911390992068,3.7906976744186047,7.720930232558139,2.2790663183305067,8.961498090133308,
1,7.03,5.826650078157399,3.813953488372093,7.767441860465116,2.386071695639105,9.142890360126746,
1,7.04,5.851902880857139,3.8372093023255816,7.790697674418604,2.4912184591135356,9.237639177788845,
1,7.05,5.881375329485169,3.883720930232558,7.813953488372093,2.593839346765265,9.247483635975255,
1,7.06,5.908506673426818,3.9069767441860463,7.837209302325581,2.6932353313137343,9.175360954407308,
1,7.07,5.9370230434549365,3.930232558139535,7.860465116279069,2.789061592724603,9.02522722581454,
1,7.08,5.9649607729571805,3.976744186046512,7.883720930232558,2.8810518875446824,8.801824270527888,
1,7.09,5.99748094710601,4.0,7.930232558139535,2.968904308156011,8.510444230629036,
1,7.1,6.025776737732125,4.023255813953488,7.953488372093023,3.0522917372581038,8.156744491273779,
1,7.11,6.057466300703471,4.069767441860465,7.976744186046512,3.131178086230079,7.746638738430569,
1,7.12,6.090140043718604,4.093023255813954,8.0,3.2052695688064574,7.286259885417973,
1,7.13,6.120765290600952,4.116279069767442,8.046511627906977,3.2743344218467425,6.781871315220915,
1,7.14,6.155385482835671,4.162790697674419,8.069767441860465,3.3381901281386837,6.239869990298344,
1,7.15,6.187266850497622,4.209302325581396,8.093023255813954,3.3964359332027905,5.666837483957777,
1,7.16,6.223371101616286,4.232558139534883,8.13953488372093,3.4488249148218486,5.069452987194368,
1,7.17,6.257094330388522,4.27906976744186,8.162790697674419,3.4948667675886016,4.454532863368187,
1,7.18,6.293983776570155,4.3023255813953485,8.209302325581396,3.534230075704042,3.8290259621302813,
1,7.19,6.330770547878353,4.348837209302325,8.232558139534884,3.5665206201526605,3.2000904759997186,
1,7.2,6.3680186448919365,4.395348837209302,8.279069767441861,3.5914541283906107,2.5749464515494447,
1,7.21,6.408729812894273,4.441860465116279,8.325581395348838,3.608827783438928,1.9609155458049377,
1,7.22,6.441945528655954,4.488372093023256,8.348837209302326,3.6186693173061224,1.3652393481833325,
1,7.23,6.4795074766965,4.511627906976744,8.395348837209303,3.6213692174904195,0.7949279434852005,
1,7.24,6.52345110117108,4.558139534883721,8.418604651162791,3.6170900451024544,0.25657926952202836,
1,7.25,6.558210853720032,4.5813953488372094,8.465116279069766,3.606002855140773,-0.24375765140902178,
1,7.26,6.594821270492685,4.627906976744186,8.511627906976743,3.5892526317123847,-0.7006479989056238,
1,7.27,6.630109403296905,4.651162790697675,8.534883720930232,3.567714526141429,-1.1095382223785615,
1,7.28,6.664109873400467,4.674418604651163,8.581395348837209,3.5423640285796685,-1.4669128001796397,
1,7.29,6.700790834530827,4.697674418604652,8.674418604651162,3.514145987732519,-1.7702772471873303,
1,7.3,6.733831323080275,4.744186046511628,8.651162790697674,3.4838401551090934,-2.018208157624539,
1,7.31,6.765858335153396,4.744186046511628,8.744186046511627,3.4524336097870223,-2.210350117480112,
1,7.32,6.80052186011881,4.813953488372093,8.720930232558139,3.4207247392632936,-2.3472348566729346,
1,7.33,6.8310752692672,4.8604651162790695,8.744186046511627,3.3892054759702557,-2.430539745938341,
1,7.34,6.86817624282026,4.883720930232558,8.790697674418604,3.358465868535505,-2.4626412480919644,
1,7.35,6.898963821684212,4.906976744186046,8.813953488372093,3.3286993872393458,-2.4466450214892124,
1,7.36,6.932929903341409,4.953488372093023,8.837209302325581,3.3005639366884165,-2.3862840138704993,
1,7.37,6.965606757919454,4.976744186046512,8.883720930232558,3.27439718855691,-2.2857074078907305,
1,7.38,6.995611784106698,5.023255813953488,8.906976744186046,3.250599890059871,-2.14962733989843,
1,7.39,7.028380028407669,5.046511627906977,8.953488372093023,3.2296250922364766,-1.9830804231832144,
1,7.4,7.05939463451197,5.069767441860465,8.976744186046512,3.211607272910417,-1.7912407562811334,
1,7.41,7.089500154815602,5.116279069767442,9.0,3.196804020075845,-1.57945610204098,
1,7.42,7.119885661008338,5.1395348837209305,9.046511627906977,3.185334223488767,-1.3531968948524182,
1,7.43,7.1527794303551735,5.162790697674419,9.069767441860463,3.1771157699233066,-1.1175534003880323,
1,7.44,7.1840254676645525,5.209302325581396,9.093023255813954,3.171911390737107,-0.8777011915694066,
1,7.45,7.214615605182239,5.232558139534883,9.13953488372093,3.1697251521025303,-0.6382938373880079,
1,7.46,7.247053515287767,5.255813953488372,9.16279069767442,3.1703211197223897,-0.40388544071509924,
1,7.47,7.278358329827717,5.3023255813953485,9.186046511627907,3.1734937550531903,-0.17844182165123623,
1,7.48,7.30996086495073,5.325581395348837,9.232558139534884,3.1790718999407748,0.034583084789169105,
1,7.49,7.342007476448739,5.348837209302325,9.255813953488373,3.1867226758048846,0.2319322482354877,
1,7.5,7.373753893755063,5.395348837209302,9.27906976744186,3.196350726563039,0.41148067939674154,
1,7.51,7.40342064416475,5.418604651162791,9.325581395348838,3.2075278556246234,0.5711629345314659,
1,7.52,7.435134991029257,5.441860465116279,9.348837209302326,3.220087137710913,0.709491919846425,
1,7.53,7.468978288654854,5.488372093023256,9.395348837209305,3.233726902465426,0.8260378925661634,
1,7.54,7.503087035178348,5.511627906976744,9.418604651162791,3.247563123615338,0.9201197807073097,
1,7.55,7.536898247964332,5.558139534883721,9.441860465116278,3.261213338031294,0.9913478885908291,
1,7.56,7.569643491253108,5.5813953488372094,9.488372093023257,3.2748331476342174,1.040763242780249,
1,7.57,7.601082292377931,5.627906976744186,9.511627906976743,3.288239856566221,1.0699168229865852,
1,7.58,7.636509345377934,5.651162790697675,9.55813953488372,3.3010752839170263,1.0801282466609607,
1,7.59,7.667444065654344,5.697674418604652,9.581395348837209,3.313053727688458,1.0728076629372845,
1,7.6,7.7020554144013085,5.720930232558139,9.627906976744184,3.324279225169918,1.0497693111477564,
1,7.61,7.735357023613444,5.744186046511628,9.651162790697674,3.334530972005268,1.012988830091683,
1,7.62,7.769618298492739,5.790697674418604,9.674418604651162,3.343770659200401,0.9645464498709903,
1,7.63,7.804159729082992,5.813953488372093,9.72093023255814,3.3518423493122684,0.906418183901146,
1,7.64,7.838603031521569,5.8604651162790695,9.744186046511627,3.3587388938018408,0.8406600404907302,
1,7.65,7.872225049017183,5.883720930232558,9.790697674418604,3.3645768487132055,0.76928637196408,
1,7.66,7.904690984294365,5.930232558139535,9.813953488372093,3.3694811112381045,0.6940567090322632,
1,7.67,7.939339380135673,5.953488372093023,9.86046511627907,3.3736497482836025,0.6166584493931938,
1,7.68,7.969930225852311,5.976744186046512,9.883720930232558,3.3771939117974035,0.5385494481925077,
1,7.69,8.007563964747185,6.023255813953488,9.930232558139537,3.3801402032158316,0.460784792929375,
1,7.7,8.03857196055113,6.046511627906977,9.953488372093023,3.3822421934163405,0.38428683260847385,
1,7.71,8.073782402064277,6.093023255813954,9.976744186046512,3.3837153383670873,0.30990327263286005,
1,7.72,8.107513810209284,6.116279069767442,10.023255813953488,3.384534354735791,0.23833356534033023,
1,7.73,8.142913124332102,6.162790697674419,10.046511627906977,3.384774258772987,0.17004948523762625,
1,7.74,8.176173905413558,6.186046511627907,10.093023255813954,3.3845701263104955,0.10533728779940242,
1,7.75,8.209273300467974,6.232558139534883,10.13953488372093,3.3840792736581586,0.04435282275698243,
1,7.76,8.242298398368458,6.255813953488372,10.16279069767442,3.3834422067840464,-0.012790645061182222,
1,7.77,8.27464551379731,6.3023255813953485,10.186046511627907,3.382702674870296,-0.0660207295227822,
1,7.78,8.309259321314478,6.325581395348837,10.232558139534884,3.3818679200930166,-0.1154310545923846,
1,7.79,8.342930744755215,6.348837209302325,10.255813953488373,3.3807198582747966,-0.16115125988597512,
1,7.8,8.377461490363581,6.395348837209302,10.30232558139535,3.3791830105732,-0.203232512474988,
1,7.81,8.411235518031367,6.418604651162791,10.325581395348838,3.3772047396873686,-0.2417007516005196,
1,7.82,8.445375593069617,6.465116279069767,10.372093023255816,3.3747687040126975,-0.27650647523668476,
1,7.83,8.479170876031311,6.488372093023256,10.395348837209305,3.3718218535191498,-0.30754841722768067,
1,7.84,8.515015066615817,6.534883720930233,10.441860465116278,3.368387117608645,-0.334701638654496,
1,7.85,8.548236206307651,6.558139534883721,10.465116279069766,3.36448749617472,-0.3578412604609241,
1,7.86,8.58123987463811,6.604651162790698,10.488372093023257,3.360332557029917,-0.376844657285308,
