droplet,t,x
1,6.816666666666666,1.8750576159500527
1,6.833333333333333,1.9312575720308403
1,6.85,1.9902925540200502
1,6.866666666666666,2.045874602953547
1,6.883333333333334,2.105411407577256
1,6.9,2.1600788228219177
1,6.916666666666667,2.21702662274771
1,6.933333333333334,2.275571867567622
1,6.95,2.3296992684203963
1,6.966666666666667,2.387202871504846
1,6.983333333333333,2.442373288894481
1,7.0,2.50262629698653
1,7.016666666666667,2.5605302609692626
1,7.033333333333333,2.616200405803884
1,7.05,2.672825843181746
1,7.066666666666666,2.7310665500958455
1,7.083333333333333,2.78681146025878
1,7.1,2.8455067255434088
1,7.116666666666666,2.9012588242911077
1,7.133333333333334,2.9605101728361576
1,7.15,3.01502899052298
1,7.166666666666667,3.071705287987328
1,7.183333333333334,3.1293299177085747
1,7.2,3.1851290695846495
1,7.216666666666667,3.243436383249718
1,7.233333333333333,3.296824873661108
1,7.25,3.3567598731744837
1,7.266666666666667,3.411914454617684
1,7.283333333333333,3.4718162273392292
1,7.3,3.5274412568357985
1,7.316666666666666,3.587207330779306
1,7.333333333333333,3.6421770985360826
1,7.35,3.7012498210197755
1,7.366666666666666,3.757213443136744
1,7.383333333333334,3.8169173713447058
1,7.4,3.872136085772059
1,7.416666666666667,3.93126236733463
1,7.433333333333334,3.986173198260607
1,7.45,4.044973504726439
1,7.466666666666667,4.10129186291247
1,7.483333333333333,4.161270086702204
1,7.5,4.216933160197835
1,7.516666666666667,4.276247450021047
1,7.533333333333333,4.333363827092078
1,7.55,4.391553999144549
1,7.566666666666666,4.447305254819118
1,7.583333333333333,4.506681269240378
1,7.6,4.562288576113972
1,7.616666666666666,4.620010822359654
1,7.633333333333334,4.677966359236092
1,7.65,4.735537624577769
1,7.666666666666667,4.793146892337825
1,7.683333333333334,4.8510163042774685
1,7.7,4.908425860423761
1,7.716666666666667,4.966517026407931
1,7.733333333333333,5.02328747556512
1,7.75,5.081804702789502
1,7.766666666666667,5.138775166894663
1,7.783333333333333,5.194398380424258
1,7.8,5.254073869076778
1,7.816666666666666,5.309655852732855
1,7.833333333333333,5.369097944664013
1,7.85,5.42458439924373
1,7.866666666666666,5.484793048613329
1,7.883333333333334,5.540497874070863
1,7.9,5.600319850831444
1,7.916666666666667,5.655497011588761
1,7.933333333333334,5.715268673609811
1,7.95,5.769349813686587
1,7.966666666666667,5.830964596611767
1,7.983333333333333,5.884802172469167
1,8.0,5.946814285099018
1,8.016666666666667,6.001183192938047
1,8.033333333333333,6.062257985702904
1,8.05,6.117256727130776
1,8.066666666666666,6.177953861922017
1,8.083333333333334,6.2330674275366365
1,8.1,6.293055464213768
1,8.116666666666667,6.3494278886477025
1,8.133333333333333,6.409395081735978
1,8.15,6.464886191769579
1,8.166666666666666,6.525118279770082
1,8.183333333333334,6.581862331223082
1,8.2,6.641778477037125
1,8.216666666666667,6.700013596056404
1,8.233333333333333,6.758756226722712
1,8.25,6.815778003298298
1,8.266666666666667,6.873219584083423
1,8.283333333333333,6.930782910138187
1,8.3,6.9878958799521955
1,8.316666666666666,7.043166680917328
1,8.333333333333334,7.103313893265138
1,8.35,7.1614494968354165
1,8.366666666666667,7.218627320279003
1,8.383333333333333,7.276988347202284
1,8.4,7.334229631033401
1,8.416666666666666,7.389681072675527
1,8.433333333333334,7.449256607689761
1,8.45,7.5054033584210895
1,8.466666666666667,7.564900149262947
1,8.483333333333333,7.6203933913193636
1,8.5,7.680465331938243
1,8.516666666666667,7.734146911838864
1,8.533333333333333,7.794918072022457
1,8.55,7.850585864222387
1,8.566666666666666,7.9102395808691055
1,8.583333333333334,7.964447357004814
1,8.6,8.025128805456346
1,8.616666666666667,8.078735185117054
1,8.633333333333333,8.140041977977887
1,8.65,8.19400485198035
1,8.666666666666666,8.25434573254912
1,8.683333333333334,8.309044200943099
1,8.7,8.369525917362708
1,8.716666666666667,8.423872419793414
1,8.733333333333333,8.483896259126075
1,8.75,8.538694344358953
1,8.766666666666667,8.59767785074408
1,8.783333333333333,8.654695113936036
1,8.8,8.712952019796013
1,8.816666666666666,8.767354343268247
1,8.833333333333334,8.825141219491968
1,8.85,8.881907439272279
1,8.866666666666667,8.938975518584636
1,8.883333333333333,8.995577363840933
1,8.9,9.050801632009374
1,8.916666666666666,9.111171053071358
1,8.933333333333334,9.164174046745538
1,8.95,9.2232980784944
1,8.966666666666667,9.278955159550579
1,8.983333333333333,9.332018897397797
1,9.0,9.390276592028293
1,9.016666666666667,9.44631479247515
1,9.033333333333333,9.504593611973485
1,9.05,9.557897179415338
1,9.066666666666666,9.616614674653672
1,9.083333333333334,9.671840893109506
1,9.1,9.72755354140923
1,9.116666666666667,9.785369068286014
1,9.133333333333333,9.839437352585978
1,9.15,9.898239260098086
1,9.166666666666666,9.95139899956647
1,9.183333333333334,10.01073821967755
1,9.2,10.06539923047649
1,9.216666666666667,10.12359210246138
1,9.233333333333333,10.180134596488038
1,9.25,10.234574609622602
1,9.266666666666667,10.2925586218996
1,9.283333333333333,10.347240622645698
1,9.3,10.406320986175736
1,9.316666666666666,10.460858912414453
1,9.333333333333334,10.521436187301248
1,9.35,10.573613581495561
1,9.366666666666667,10.633564474222629
1,9.383333333333333,10.688206619562454
1,9.4,10.743754012592264
1,9.416666666666666,10.800329415908266
1,9.433333333333334,10.857532587293388
1,9.45,10.914861177386744
1,9.466666666666667,10.969504708011424
1,9.483333333333333,11.029210658377949
1,9.5,11.082065240542565
1,9.516666666666667,11.140799473730748
1,9.533333333333333,11.195881415438228
1,9.55,11.25194810939211
1,9.566666666666666,11.308291989683221
1,9.583333333333334,11.362464479556332
1,9.6,11.422933448171829
1,9.616666666666667,11.475021308585049
1,9.633333333333333,11.533380859229611
1,9.65,11.589447813446128
1,9.666666666666666,11.644610191469072
1,9.683333333333334,11.700924193263834
1,9.7,11.755471211744155
1,9.716666666666667,11.814797846601557
1,9.733333333333333,11.868485184863843
1,9.75,11.922837042171855
1,9.766666666666667,11.980993822412769
1,9.783333333333333,12.03705095054698
1,9.8,12.094445647284529
1,9.816666666666666,12.148646165654593
1,9.833333333333334,12.207351055765448
1,9.85,12.260341728725795
1,9.866666666666667,12.319765512150424
1,9.883333333333333,12.374357175015936
1,9.9,12.427695526813483
1,9.916666666666666,12.4862940728149
1,9.933333333333334,12.540610620773252
1,9.95,12.599625144739639
1,9.966666666666667,12.65255968895793
1,9.983333333333333,12.708310789588978
1,10.0,12.764285053616213
1,10.016666666666667,12.81908332540677
1,10.033333333333333,12.878402767415608
1,10.05,12.930303313154882
1,10.066666666666666,12.988977358799163
1,10.083333333333334,13.043362843300464
1,10.1,13.097091249327466
1,10.116666666666667,13.155415976863653
1,10.133333333333333,13.207965437368477
1,10.15,13.268102141586576
1,10.166666666666666,13.320961691603848
1,10.183333333333334,13.374729337206231
1,10.2,13.433180815129727
1,10.216666666666667,13.486448482269525
1,10.233333333333333,13.544792597879502
1,10.25,13.598064254282665
1,10.266666666666667,13.651309768400088
1,10.283333333333333,13.710095772543065
1,10.3,13.76252847181788
1,10.316666666666666,13.819410840728613
1,10.333333333333334,13.873029115442005
1,10.35,13.928009362135464
1,10.366666666666667,13.984026090432812
1,10.383333333333333,14.039105817044204
1,10.4,14.094500555119204
1,10.416666666666666,14.150337414887957
1,10.433333333333334,14.203990304328153
1,10.45,14.263628577362374
1,10.466666666666667,14.314771424135952
1,10.483333333333333,14.371214276910234
1,10.5,14.426712708528147
1,10.516666666666667,14.479270740703257
1,10.533333333333333,14.53572758426058
1,10.55,14.591332697187577
1,10.566666666666666,14.644591271269583
1,10.583333333333334,14.701722309873372
1,10.6,14.754874309829317
1,10.616666666666667,14.807366841770609
1,10.633333333333333,14.86607670090305
1,10.65,14.91926298763823
1,10.666666666666666,14.975816530170663
1,10.683333333333334,15.030185815555681
1,10.7,15.083258605910379
1,10.716666666666667,15.141027481750251
1,10.733333333333333,15.193508141547053
1,10.75,15.245745952853133
1,10.766666666666667,15.304259376556631
1,10.783333333333333,15.356336355448272
1,10.8,15.411166952395535
1,10.816666666666666,15.46755286248012
1,10.833333333333334,15.520363257091535
1,10.85,15.574806175136343
1,10.866666666666667,15.631183409436835
1,10.883333333333333,15.684409561905666
1,10.9,15.740505029605476
1,10.916666666666666,15.793547158432878
1,10.933333333333334,15.846649222528312
1,10.95,15.9038776682976
1,10.966666666666667,15.95678194830215
1,10.983333333333333,16.008490956203207
1,11.0,16.06643772865751
1,11.016666666666667,16.119052829526915
1,11.033333333333333,16.17404902267411
1,11.05,16.230984174925226
