droplet,t,x,v,t_int_exp
1,2.01625,4.45543477619688,75.69738335532492,
1,2.0175,4.549674533125411,75.63455295856063,
1,2.01875,4.643218088673999,75.56806578430431,
1,2.02,4.737298610784021,75.50313254571323,
1,2.02125,4.830042449926033,75.44381992328898,
1,2.0225,4.924313261788082,75.39379831002168,
1,2.02375,5.018056062759819,75.35481299625768,
1,2.025,5.111839528442088,75.32863029273379,
1,2.02625,5.205596159020254,75.31645791840887,
1,2.0275,5.29867201975518,75.31903503245911,
1,2.02875,5.3938044650260375,75.33660910079148,
1,2.03,5.487259203574316,75.36809261013657,
1,2.03125,5.581494937753677,75.41359145101532,
1,2.0325,5.675311347922488,75.47226985995678,
1,2.03375,5.769581425719192,75.54326248110833,
1,2.035,5.865597249152474,75.62503311624886,
1,2.03625,5.959498205246503,75.71586432969694,
1,2.0375,6.056394555285975,75.81588419279758,
1,2.03875,6.150167702839408,75.9242851042119,
1,2.04,6.243684823616796,76.04292414960936,
1,2.04125,6.339219760152682,76.172257593281,
1,2.0425,6.433389194060032,76.31079862430946,
1,2.04375,6.531051749205768,76.4574649728993,
1,2.045,6.626268472374399,76.609673325505,
1,2.04625,6.721195381197327,76.76740612736678,
1,2.0475,6.8165377572781045,76.93001791204074,
1,2.04875,6.914368478614288,77.09553491708525,
1,2.05,7.011612358561002,77.2609671650769,
1,2.05125,7.107922395870249,77.42516868332814,
1,2.0525,7.206327390016171,77.5878071963946,
1,2.05375,7.302708620600347,77.74797481156959,
1,2.055,7.401816621226886,77.90652592564827,
1,2.05625,7.498033928772047,78.06332331193506,
1,2.0575,7.595558851763865,78.2203706266119,
1,2.05875,7.693790397499264,78.37798725148414,
1,2.06,7.790495698611782,78.53617381506285,
1,2.06125,7.890639579505699,78.69523799043321,
1,2.0625,7.987442935863653,78.85368389921287,
1,2.06375,8.086998446544134,79.01220492927445,
1,2.065,8.184203246881442,79.16931853643965,
1,2.06625,8.284843310658937,79.32451314048315,
1,2.0675,8.385821749004009,79.47508322720039,
1,2.06875,8.483592335199432,79.62017189829584,
1,2.07,8.585016154823194,79.76097760587068,
1,2.07125,8.683476763492298,79.89650277453946,
1,2.0725,8.783507731063864,80.027898624905,
1,2.07375,8.88521038850623,80.1545582212645,
1,2.075,8.98269802949666,80.2758638532066,
1,2.07625,9.08489040978097,80.3930897359665,
1,2.0775,9.186109762323966,80.50394138253782,
1,2.07875,9.289019641031896,80.60823284930089,
1,2.08,9.38691853690081,80.70655998774309,
1,2.08125,9.488688774932822,80.80214668961035,
1,2.0825,9.590953747868122,80.89452569071744,
1,2.08375,9.690033278799469,80.9841722024916,
1,2.085,9.79060567389326,81.07300285847712,
1,2.08625,9.894063823232262,81.16024885250033,
1,2.0875,9.99359202741788,81.24417559498966,
1,2.08875,10.099451805189982,81.32554544219713,
1,2.09,10.198201678523224,81.40261740911126,
1,2.09125,10.299486880247702,81.47887200012983,
1,2.0925,10.403157423824531,81.5540657760607,
1,2.09375,10.503169869834316,81.62722385324675,
1,2.095,10.608216750946257,81.69954374359428,
1,2.09625,10.708511234679758,81.76970108849906,
1,2.0975,10.809862980147232,81.84000767615578,
1,2.09875,10.91330250200502,81.9103955844591,
1,2.1,11.014363279991054,81.97959816194977,
1,2.10125,11.119535601263742,82.04767412978396,
1,2.1025,11.219641098365145,82.11291194404532,
1,2.10375,11.325797094576435,82.17685421662534,
1,2.105,11.425959456057235,82.23790004535898,
1,2.10625,11.529714825099584,82.2987052340312,
1,2.1075,11.63225176814116,82.35867883408079,
1,2.10875,11.733988722862158,82.4182896766406,
1,2.11,11.839423412651357,82.47750891639102,
1,2.11125,11.939316632684706,82.53471371677561,
1,2.1125,12.04650452415608,82.59116817421086,
1,2.11375,12.14661755980959,82.64409357251638,
1,2.115,12.253484069294036,82.6956010261533,
1,2.11625,12.354677701825684,82.74383630932002,
1,2.1175,12.458424154055702,82.79131318167853,
1,2.11875,12.560920652082077,82.83773767896557,
1,2.12,12.665878353178964,82.88315155233447,
1,2.12125,12.7690037065427,82.92627534955089,
1,2.1225,12.87367860487355,82.96752812213533,
1,2.12375,12.976530205391644,83.0066522178146,
1,2.125,13.080331550017158,83.04461164766951,
1,2.12625,13.18417301839079,83.08123194796248,
1,2.1275,13.288529399119628,83.11632243633564,
