droplet,t,x
1,6.783333333333333,1.8914751543048196
1,6.8,1.949488557420247
1,6.816666666666666,2.0091487149561096
1,6.833333333333333,2.06643505895326
1,6.85,2.126187982121991
1,6.866666666666666,2.183037429609956
1,6.883333333333334,2.2441868999598196
1,6.9,2.303414973917492
1,6.916666666666667,2.364268467674647
1,6.933333333333334,2.4252459841711316
1,6.95,2.482842966690057
1,6.966666666666667,2.5436491039618887
1,6.983333333333333,2.6037937012699643
1,7.0,2.6659437479243278
1,7.016666666666667,2.72729536255879
1,7.033333333333333,2.7866842820144244
1,7.05,2.8491403702086506
1,7.066666666666666,2.910418154231513
1,7.083333333333333,2.9689453029255732
1,7.1,3.0291430056003965
1,7.116666666666666,3.0900734118111792
1,7.133333333333334,3.15197625396314
1,7.15,3.2130938102292883
1,7.166666666666667,3.2735577844198067
1,7.183333333333334,3.33533021137178
1,7.2,3.39584719852505
1,7.216666666666667,3.4541613633062482
1,7.233333333333333,3.514891442640408
1,7.25,3.5749133980513577
1,7.266666666666667,3.63666111219379
1,7.283333333333333,3.696804583589923
1,7.3,3.757908810844116
1,7.316666666666666,3.819794867673075
1,7.333333333333333,3.8810503716280857
1,7.35,3.9384604541376302
1,7.366666666666666,3.998805595124746
1,7.383333333333334,4.0604567608999265
1,7.4,4.1221529566080894
1,7.416666666666667,4.182206449498335
1,7.433333333333334,4.2405006865395904
1,7.45,4.302972846986612
1,7.466666666666667,4.36089066472513
1,7.483333333333333,4.42240652678899
1,7.5,4.4831866811690295
1,7.516666666666667,4.543063304176727
1,7.533333333333333,4.604317029217836
1,7.55,4.664609172861038
1,7.566666666666666,4.72294497752263
1,7.583333333333333,4.783658650361443
1,7.6,4.843436487248509
1,7.616666666666666,4.904792534836374
1,7.633333333333334,4.962601024484019
1,7.65,5.023232738673974
1,7.666666666666667,5.083498644995818
1,7.683333333333334,5.145011198545292
1,7.7,5.206953411048849
1,7.716666666666667,5.26123531561618
1,7.733333333333333,5.323117115737619
1,7.75,5.38316029120948
1,7.766666666666667,5.440180300254444
1,7.783333333333333,5.499949171339507
1,7.8,5.557835678087663
1,7.816666666666666,5.616363314088879
1,7.833333333333333,5.676845045153629
1,7.85,5.736814649403098
1,7.866666666666666,5.7944039426828065
1,7.883333333333334,5.855942071791654
1,7.9,5.914977626891992
1,7.916666666666667,5.975028127550138
1,7.933333333333334,6.037691242902079
1,7.95,6.0944628657614395
1,7.966666666666667,6.156762734460978
1,7.983333333333333,6.21534731265909
1,8.0,6.276660712034163
1,8.016666666666667,6.337560949306363
1,8.033333333333333,6.397570051437337
1,8.05,6.457581629087202
1,8.066666666666666,6.516437459316094
1,8.083333333333334,6.578121015873705
1,8.1,6.639370870793797
1,8.116666666666667,6.698379809505155
1,8.133333333333333,6.758132364320462
1,8.15,6.817106808071489
1,8.166666666666666,6.878550053292265
1,8.183333333333334,6.939720030504676
1,8.2,6.998293873436172
1,8.216666666666667,7.058147574987678
1,8.233333333333333,7.116710062885062
1,8.25,7.17644914054588
1,8.266666666666667,7.240083861237753
1,8.283333333333333,7.294947934175407
1,8.3,7.355533593222762
1,8.316666666666666,7.414934525288428
1,8.333333333333334,7.475638120924144
1,8.35,7.5334565289647335
1,8.366666666666667,7.592360498595149
1,8.383333333333333,7.654691723146436
1,8.4,7.714336943338788
1,8.416666666666666,7.774800164304786
1,8.433333333333334,7.83344996815815
1,8.45,7.892606554204143
1,8.466666666666667,7.955041063821357
1,8.483333333333333,8.009060600591182
1,8.5,8.07021394785497
1,8.516666666666667,8.12801652288517
1,8.533333333333333,8.189020682134148
1,8.55,8.24903057012864
1,8.566666666666666,8.307382446680025
1,8.583333333333334,8.36907870443115
1,8.6,8.425000673510587
1,8.616666666666667,8.487891989918424
1,8.633333333333333,8.548642810341859
1,8.65,8.605770548892576
1,8.666666666666666,8.665236649003418
1,8.683333333333334,8.724267137932667
1,8.7,8.783345969797928
1,8.716666666666667,8.842329273456587
1,8.733333333333333,8.904885452768537
1,8.75,8.964518785838402
1,8.766666666666667,9.023043548878153
1,8.783333333333333,9.08111437720339
1,8.8,9.140712989655766
1,8.816666666666666,9.202225693551922
1,8.833333333333334,9.258230874660585
1,8.85,9.32043104339009
1,8.866666666666667,9.380668061395333
1,8.883333333333333,9.439820769891698
1,8.9,9.49832804456187
1,8.916666666666666,9.556931535773375
1,8.933333333333334,9.618656444299559
1,8.95,9.675824813797492
1,8.966666666666667,9.737095708927335
1,8.983333333333333,9.796381751853113
1,9.0,9.853402962575514
1,9.016666666666667,9.91520579703684
1,9.033333333333333,9.9695202300267
1,9.05,10.031020973884674
1,9.066666666666666,10.086095793017002
1,9.083333333333334,10.144432769127803
1,9.1,10.200889313231931
1,9.116666666666667,10.259385851010832
1,9.133333333333333,10.317227529743022
1,9.15,10.377737209114496
1,9.166666666666666,10.432160407355633
1,9.183333333333334,10.487831612682367
1,9.2,10.548858786189532
1,9.216666666666667,10.605782143424976
1,9.233333333333333,10.664185318147856
1,9.25,10.718266961342012
1,9.266666666666667,10.77860145520974
1,9.283333333333333,10.83416925245741
1,9.3,10.896495699720113
1,9.316666666666666,10.949112343397001
1,9.333333333333334,11.007468222293031
1,9.35,11.062180109603474
1,9.366666666666667,11.122416284215852
1,9.383333333333333,11.17702332352645
1,9.4,11.237142588981293
1,9.416666666666666,11.290608693022595
1,9.433333333333334,11.352627817004528
1,9.45,11.406299440475951
1,9.466666666666667,11.46793389293085
1,9.483333333333333,11.51933786197083
1,9.5,11.57407037307128
1,9.516666666666667,11.633514076044143
1,9.533333333333333,11.689455373435303
1,9.55,11.747154646365653
1,9.566666666666666,11.803201262003753
1,9.583333333333334,11.861865784179527
1,9.6,11.916386289778664
1,9.616666666666667,11.97650588895268
1,9.633333333333333,12.029280367263539
1,9.65,12.08988272776617
1,9.666666666666666,12.143273512123898
1,9.683333333333334,12.200203820889909
1,9.7,12.257197176224539
1,9.716666666666667,12.312784015720853
1,9.733333333333333,12.371256303091783
1,9.75,12.424627588227334
1,9.766666666666667,12.48338381160436
1,9.783333333333333,12.536663020710334
1,9.8,12.593094993024215
1,9.816666666666666,12.649252400306738
1,9.833333333333334,12.705412635715474
1,9.85,12.763469290423476
1,9.866666666666667,12.817134136923507
1,9.883333333333333,12.875623707566742
1,9.9,12.92905937735981
1,9.916666666666666,12.983298637458173
1,9.933333333333334,13.041619160893342
1,9.95,13.096071248708816
1,9.966666666666667,13.15483985783236
1,9.983333333333333,13.209645353872787
1,10.0,13.268055863627026
1,10.016666666666667,13.321747542165435
1,10.033333333333333,13.376905025797042
1,10.05,13.43432429492919
1,10.066666666666666,13.488891857619421
1,10.083333333333334,13.548025032662405
1,10.1,13.602609732773361
1,10.116666666666667,13.655934902249435
1,10.133333333333333,13.71415406149516
1,10.15,13.76989078553313
1,10.166666666666666,13.825245342639858
1,10.183333333333334,13.883633809874201
1,10.2,13.939431463660563
1,10.216666666666667,13.99533825781387
1,10.233333333333333,14.052337783604226
1,10.25,14.108307707276056
1,10.266666666666667,14.167039070663243
1,10.283333333333333,14.221709169107672
1,10.3,14.276961201271972
1,10.316666666666666,14.335839376273757
1,10.333333333333334,14.390441198481913
1,10.35,14.449129421106306
1,10.366666666666667,14.503915579555397
1,10.383333333333333,14.559631732052491
1,10.4,14.616343219534405
1,10.416666666666666,14.672264473009848
1,10.433333333333334,14.729532639057602
1,10.45,14.784167993311028
1,10.466666666666667,14.843820640723047
1,10.483333333333333,14.89573295731805
1,10.5,14.957664254706465
1,10.516666666666667,15.011041102280812
1,10.533333333333333,15.06774890366671
1,10.55,15.124538254146023
1,10.566666666666666,15.179218640998117
1,10.583333333333334,15.238350820605902
1,10.6,15.291574829464421
1,10.616666666666667,15.35148006011781
1,10.633333333333333,15.40559042198722
1,10.65,15.46572489504649
1,10.666666666666666,15.518860738067996
1,10.683333333333334,15.574601545359503
1,10.7,15.632443665336154
1,10.716666666666667,15.688247907366566
1,10.733333333333333,15.745632735583841
1,10.75,15.80112139263339
1,10.766666666666667,15.859425979005902
1,10.783333333333333,15.914539470958232
1,10.8,15.969912590143451
1,10.816666666666666,16.026844941558956
1,10.833333333333334,16.080814763300907
