droplet,t,x,v,t_int_exp
1,15.25,20.80454093787786,1.6823330201544413,
1,15.3,20.887854502731823,1.6883298192957814,
1,15.35,20.976648815446147,1.7114132087983558,
1,15.4,21.05827232329037,1.6814894178111413,
1,15.45,21.14224923151728,1.691223625164943,
1,15.5,21.23065808678914,1.7095020764651974,
1,15.55,21.312355188989173,1.6760735287222241,
1,15.6,21.39578744557537,1.6785609256315361,
1,15.65,21.48217650858337,1.6978531784091544,
1,15.7,21.56611563788225,1.6910540552840172,
1,15.75,21.650083092714148,1.689453188248308,
1,15.8,21.735991243684484,1.693902865839976,
1,15.85,21.818832145290195,1.6805160398314556,
1,15.9,21.90330716126613,1.6850559595690622,
1,15.95,21.988966936284942,1.6845190690726735,
1,16.0,22.06951500259268,1.6673014601843776,
1,16.05,22.15679263612329,1.6930353590806249,
1,16.1,22.23967217284616,1.6800580054108343,
1,16.15,22.32306168579621,1.6792122718248297,
1,16.2,22.40944059515301,1.684147794091202,
1,16.25,22.48969653535232,1.6595167176399312,
1,16.3,22.5750161068215,1.680445671270376,
1,16.35,22.659830310200835,1.683974942909623,
1,16.4,22.74183730854752,1.6724915259641873,
1,16.45,22.82794915310638,1.681073779052189,
1,16.5,22.9093949666235,1.6604865250724576,
1,16.55,22.992679315001062,1.6675939901838224,
1,16.6,23.078166971231138,1.6789045532959852,
1,16.65,23.159459368706056,1.6656191974278138,
1,16.7,23.24502609539468,1.6778945591387857,
1,16.75,23.327714611977218,1.664509282342405,
1,16.8,23.409872785366623,1.659183025983299,
1,16.85,23.494774427178733,1.6681109024057907,
1,16.9,23.575849434297627,1.6582464372283579,
1,16.95,23.66182827720512,1.6701190890070776,
1,17.0,23.741597321263303,1.6532958850792672,
1,17.05,23.827102747051505,1.6814576233791327,
1,17.1,23.91234978802802,1.681981501885273,
1,17.15,23.99288792372839,1.6545767949539547,
1,17.2,24.07844334314922,1.6582130547338407,
1,17.25,24.156768115595128,1.6381699192128012,
1,17.3,24.242776897367406,1.6762581652642587,
1,17.35,24.327635993134702,1.6722888465357681,
1,17.4,24.406657579964968,1.6372979798563776,
1,17.45,24.49132124162865,1.6439911173969761,
1,17.5,24.570592570666573,1.6234945388274136,
1,17.55,24.653505793207717,1.6285458374890196,
1,17.6,24.733113636454235,1.6188917781956396,
1,17.65,24.81574155527496,1.6270041704539822,
1,17.7,24.89543839453016,1.6190728508469001,
