droplet,t,x,v,t_int_exp
1,7.433333333333334,4.2405006865395904,3.63288450569148,
1,7.45,4.302972846986612,3.6298041863239505,
1,7.466666666666667,4.36089066472513,3.626589624674654,
1,7.483333333333333,4.42240652678899,3.623365854962897,
1,7.5,4.4831866811690295,3.620072122028985,
1,7.516666666666667,4.543063304176727,3.6167565702008173,
1,7.533333333333333,4.604317029217836,3.613432227908221,
1,7.55,4.664609172861038,3.6101209259876246,
1,7.566666666666666,4.72294497752263,3.606852143979381,
1,7.583333333333333,4.783658650361443,3.603685014671236,
1,7.6,4.843436487248509,3.6005944189774346,
1,7.616666666666666,4.904792534836374,3.597648971591614,
1,7.633333333333334,4.962601024484019,3.5947924114469516,
1,7.65,5.023232738673974,3.5921325477815724,
1,7.666666666666667,5.083498644995818,3.5896202569325153,
1,7.683333333333334,5.145011198545292,3.587267919253366,
1,7.7,5.206953411048849,3.5851293613931543,
1,7.716666666666667,5.26123531561618,3.5832351325060956,
1,7.733333333333333,5.323117115737619,3.5817518476688983,
1,7.75,5.38316029120948,3.5805557554839904,
1,7.766666666666667,5.440180300254444,3.579760943851036,
1,7.783333333333333,5.499949171339507,3.5794288777145624,
1,7.8,5.557835678087663,3.5795074816257006,
1,7.816666666666666,5.616363314088879,3.580003345794057,
1,7.833333333333333,5.676845045153629,3.58086299852259,
1,7.85,5.736814649403098,3.581998350027656,
1,7.866666666666666,5.794403942682807,3.583369152626767,
1,7.883333333333334,5.855942071791654,3.5849722619395066,
1,7.9,5.914977626891992,3.5866279041079148,
1,7.916666666666667,5.975028127550138,3.588362948768265,
1,7.933333333333334,6.037691242902079,3.5900709087761986,
1,7.95,6.09446286576144,3.591666743682421,
1,7.966666666666667,6.156762734460978,3.5932365262958093,
1,7.983333333333333,6.21534731265909,3.5945760803728155,
1,8.0,6.276660712034163,3.595784050150521,
1,8.016666666666667,6.337560949306363,3.596708615084576,
1,8.033333333333333,6.397570051437337,3.5974206959200203,
1,8.05,6.457581629087202,3.5978835568844842,
1,8.066666666666666,6.516437459316094,3.5980938007719767,
1,8.083333333333334,6.578121015873705,3.598071867890838,
