droplet,t,x
1,5.966666666666667,1.8360020861644404
1,5.983333333333333,1.894304615064574
1,6.0,1.9549951023578107
1,6.016666666666667,2.0178774792118492
1,6.033333333333333,2.0761849362351517
1,6.05,2.137317171143027
1,6.066666666666666,2.1956507857398435
1,6.083333333333333,2.255098014649266
1,6.1,2.3131681412006193
1,6.116666666666666,2.3749860242883423
1,6.133333333333334,2.4341861567293033
1,6.15,2.492216293163557
1,6.166666666666667,2.551082798284411
1,6.183333333333334,2.608189863854136
1,6.2,2.6678571776251823
1,6.216666666666667,2.7254252967322645
1,6.233333333333333,2.7853907648129974
1,6.25,2.843380355986486
1,6.266666666666667,2.901947437147635
1,6.283333333333333,2.9604449178245322
1,6.3,3.0181258051868034
1,6.316666666666666,3.078832596117608
1,6.333333333333333,3.135291840500597
1,6.35,3.194619288418761
1,6.366666666666666,3.25473967587599
1,6.383333333333334,3.31293768463392
1,6.4,3.371020016235801
1,6.416666666666667,3.431668738841864
1,6.433333333333334,3.4902456035175
1,6.45,3.548482227827186
1,6.466666666666667,3.6053433368322967
1,6.483333333333333,3.664112597594687
1,6.5,3.721544331925113
1,6.516666666666667,3.779758362538449
1,6.533333333333333,3.8377086684207633
1,6.55,3.895740542295391
1,6.566666666666666,3.9533147647133977
1,6.583333333333333,4.011454650696427
1,6.6,4.068035038743767
1,6.616666666666666,4.126377956914182
1,6.633333333333334,4.183990906322653
1,6.65,4.241654678850655
1,6.666666666666667,4.299710846866439
1,6.683333333333334,4.357220091008763
1,6.7,4.415570744716366
1,6.716666666666667,4.473093759207035
1,6.733333333333333,4.528825507400263
1,6.75,4.587921406432434
1,6.766666666666667,4.643992330238294
1,6.783333333333333,4.703348347382722
1,6.8,4.759523751689281
1,6.816666666666666,4.8187061565818725
1,6.833333333333333,4.874879870034657
1,6.85,4.933971770088953
1,6.866666666666666,4.990085418392993
1,6.883333333333334,5.0487437426192185
1,6.9,5.104890730631595
1,6.916666666666667,5.163356346216288
1,6.933333333333334,5.218021921729205
1,6.95,5.270831359114558
1,6.966666666666667,5.33006606483838
1,6.983333333333333,5.384690610619484
1,7.0,5.443512394481269
1,7.016666666666667,5.497781046473584
1,7.033333333333333,5.557588263307905
1,7.05,5.6130557990773
1,7.066666666666666,5.671600296433508
1,7.083333333333333,5.7275318259406065
1,7.1,5.784474419679776
1,7.116666666666666,5.842203844026023
1,7.133333333333334,5.8991566798031005
1,7.15,5.95664767402679
1,7.166666666666667,6.010359420946517
1,7.183333333333334,6.067232866418287
1,7.2,6.123403774245911
1,7.216666666666667,6.1823204841194705
1,7.233333333333333,6.237826102626865
1,7.25,6.295169231385983
1,7.266666666666667,6.351257573167115
1,7.283333333333333,6.409628216287306
1,7.3,6.465590807815779
1,7.316666666666666,6.518978575315931
1,7.333333333333333,6.575856596607269
1,7.35,6.631497287799497
1,7.366666666666666,6.690434516264249
1,7.383333333333334,6.746267938692639
1,7.4,6.803255463774488
1,7.416666666666667,6.859564967185996
1,7.433333333333334,6.914679975264683
1,7.45,6.972883139416127
1,7.466666666666667,7.026521398041595
1,7.483333333333333,7.084118457871552
1,7.5,7.139059066234228
1,7.516666666666667,7.197227940024266
1,7.533333333333333,7.25267777022525
1,7.55,7.309950635610428
1,7.566666666666666,7.3642821785139585
1,7.583333333333333,7.418765272971624
1,7.6,7.476966944523259
1,7.616666666666666,7.532903361358958
1,7.633333333333334,7.590819918356857
1,7.65,7.645869789701567
1,7.666666666666667,7.703567998874706
1,7.683333333333334,7.760261720269759
1,7.7,7.814553980885088
1,7.716666666666667,7.8731362907672136
1,7.733333333333333,7.928162752437823
1,7.75,7.985935723809563
1,7.766666666666667,8.041783736436706
1,7.783333333333333,8.098158191777566
1,7.8,8.154212615954602
1,7.816666666666666,8.210915385014298
1,7.833333333333333,8.267695299567178
