droplet,t,x
1,4.713846153846154,2.005243057458247
1,4.7153846153846155,2.1040383973435763
1,4.716923076923077,2.2054570084390503
1,4.718461538461538,2.3065285535704736
1,4.72,2.4046686626665417
1,4.7215384615384615,2.509065384844521
1,4.723076923076923,2.6097349475442413
1,4.724615384615385,2.7079269135260575
1,4.726153846153847,2.8124390504053145
1,4.727692307692307,2.9121011998962554
1,4.729230769230769,3.0108272106547145
1,4.730769230769231,3.115615809799319
1,4.7323076923076925,3.2143191940112623
1,4.733846153846154,3.3184370830878414
1,4.735384615384615,3.418857501511971
1,4.736923076923077,3.517883841278357
1,4.7384615384615385,3.622099622394563
1,4.74,3.72247904270335
1,4.741538461538462,3.8220952869165092
1,4.743076923076923,3.9275259213152807
1,4.7446153846153845,4.026281726945577
1,4.746153846153846,4.131230073822108
1,4.747692307692308,4.231756328685069
1,4.74923076923077,4.336064870648523
1,4.75076923076923,4.438346180703859
1,4.752307692307692,4.53738241161123
1,4.753846153846154,4.6442272513148
1,4.7553846153846155,4.744903668707438
1,4.756923076923077,4.852204811039958
1,4.758461538461538,4.952619515056574
1,4.76,5.059923612681224
1,4.7615384615384615,5.161161417870399
1,4.763076923076923,5.268107573007754
1,4.764615384615385,5.369738532956639
1,4.766153846153846,5.477203797102925
1,4.7676923076923075,5.5786578783898
1,4.769230769230769,5.686377453109736
1,4.770769230769231,5.787542241920966
1,4.772307692307693,5.895719814536116
1,4.773846153846153,6.000484140947633
1,4.775384615384615,6.104876138623017
1,4.776923076923077,6.212559604742868
1,4.7784615384615385,6.315717142701923
1,4.78,6.424774891907325
1,4.781538461538462,6.527173946275812
1,4.783076923076923,6.6345311205068525
1,4.7846153846153845,6.7363787050289305
1,4.786153846153846,6.844479304832839
1,4.787692307692308,6.9504009683071715
1,4.78923076923077,7.054757044066799
1,4.7907692307692304,7.163037920815117
1,4.792307692307692,7.267373333796687
1,4.793846153846154,7.375884595420845
1,4.795384615384616,7.4798859666132556
1,4.796923076923077,7.585612722957294
1,4.798461538461538,7.693885682837824
1,4.8,7.7984074162637045
1,4.8015384615384615,7.9070039349212
1,4.803076923076923,8.008564572185138
1,4.804615384615385,8.118375723932964
1,4.806153846153846,8.223792989417989
1,4.8076923076923075,8.328876146523232
1,4.809230769230769,8.438869773394503
1,4.810769230769231,8.540042638613816
1,4.812307692307693,8.649578068344512
1,4.813846153846153,8.7533659503461
1,4.815384615384615,8.85980128712446
1,4.816923076923077,8.96543947048893
1,4.818461538461539,9.069555221520064
1,4.82,9.179649219179959
1,4.821538461538461,9.281122606563043
1,4.823076923076923,9.389666754572644
1,4.8246153846153845,9.495901942195223
1,4.826153846153846,9.600513965768117
1,4.827692307692308,9.705956220296716
1,4.82923076923077,9.810553687477329
1,4.8307692307692305,9.918260882597176
1,4.832307692307692,10.021562962416935
1,4.833846153846154,10.129836673620346
1,4.835384615384616,10.236140075580225
1,4.836923076923077,10.342132187436054
1,4.838461538461538,10.45241813596002
1,4.84,10.554617266898573
1,4.841538461538462,10.663899243483428
1,4.843076923076923,10.770868232177754
1,4.844615384615385,10.876445383982412
1,4.846153846153846,10.986225928450882
1,4.8476923076923075,11.092526240870887
1,4.849230769230769,11.198882345556195
1,4.850769230769231,11.308172384227735
1,4.852307692307693,11.412926201169817
1,4.8538461538461535,11.521892807252557
1,4.855384615384615,11.630224463481854
1,4.856923076923077,11.736370162105318
1,4.858461538461539,11.84484366557302
1,4.86,11.95449244973311
1,4.861538461538461,12.059253113733202
1,4.863076923076923,12.169147807299757
1,4.864615384615385,12.276659425759222
1,4.866153846153846,12.382891544307466
1,4.867692307692308,12.492457316198323
1,4.869230769230769,12.599465299555225
1,4.8707692307692305,12.707118789796498
1,4.872307692307692,12.816995368747106
1,4.873846153846154,12.925341671721888
1,4.875384615384616,13.031835974925404
1,4.876923076923077,13.141973085858927
1,4.878461538461538,13.251657512234363
1,4.88,13.35597101473088
1,4.881538461538462,13.467185629766423
1,4.883076923076923,13.576276585569149
1,4.884615384615385,13.6853216019998
1,4.886153846153846,13.793474666436621
1,4.887692307692308,13.904597018660038
1,4.889230769230769,14.012040592111287
1,4.890769230769231,14.119672528707774
1,4.892307692307693,14.230801596830966
1,4.8938461538461535,14.339894323857152
1,4.895384615384615,14.447754987491507
1,4.896923076923077,14.557719575350268
1,4.898461538461539,14.66814832596094
1,4.9,14.776705157663795
1,4.901538461538461,14.883347257417785
1,4.903076923076923,14.994483585189565
1,4.904615384615385,15.102287378834378
1,4.906153846153846,15.211931307288085
1,4.907692307692308,15.320087869406557
1,4.909230769230769,15.42747818738762
1,4.9107692307692306,15.536308579091768
1,4.912307692307692,15.64540293288629
1,4.913846153846154,15.752007043648353
1,4.915384615384616,15.860847742550307
1,4.9169230769230765,15.969852204056934
1,4.918461538461538,16.077451905540595
1,4.92,16.185854308006583
1,4.921538461538462,16.294506248209952
1,4.923076923076923,16.40466182295654
1,4.924615384615384,16.51235464917604
1,4.926153846153846,16.618995088720222
1,4.927692307692308,16.729782692635517
1,4.929230769230769,16.837913113161097
1,4.930769230769231,16.944079869572157
1,4.932307692307693,17.056461199979715
1,4.9338461538461535,17.163443704605445
